,Unnamed: 0,Link_Anobii,Author,Title,ISBN_an,Shelves_An,Num_Rev_An,Num_Voti_An,Stars_An,Num_Pages_An,Pub_Date_An,Lingua_An,Link_Amazon,Link_Amazon2,Title_az,Author_az,ISBN_az,N_Pages_az,Rating_az,Distr_Rating_az,Num_Voti_az,Num_Review_az,Pub_Date_az,Lingua_az
1237,1237,https://www.anobii.com/books/un-rubino-nel-fumo/9788804445364/01b1519779ea32a7fb,Philip Pullman,Un rubino nel fumo,9788804445364,error,111,954,3.81,13,"Publisher
Mondadori","About this Edition
All Editions",https://affiliates.anobii.com/editions/01b1519779ea32a7fb/amazon-it,https://www.amazon.it/rubino-nel-fumo-Philip-Pullman/dp/8804433094/ref=sr_1_1?keywords=Un+rubino+nel+fumo&qid=1636518204&qsid=260-7043333-5119002&s=books&sr=1-1&sres=8804433094%2CB0064CPRG0%2C883100817X%2CB0064C3XQ6&srpt=ABIS_BOOK,Un rubino nel fumo,Philip Pullman,"
:
‎

190 g
",10,error,"['0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%']",error,error,"
Editore
‏
:
‎

Mondadori (16 dicembre 1997)
","
Lingua
‏
:
‎

Italiano
"
1238,1238,https://www.anobii.com/books/il-destino-del-numero-dieci/9788850245666/01482758d471185831,Pittacus Lore,Il destino del numero dieci,9788850245666,"[' Science Fiction & Fantasy ', ' Teens ', ' Fiction & Literature ']",6,77,3.7,331,"Publisher
TEA (TEAdue 2264)","About this Edition
All Editions",https://affiliates.anobii.com/editions/01482758d471185831/amazon-it,https://www.amazon.it/destino-del-numero-dieci/dp/8850245661/ref=sr_1_1?keywords=Il+destino+del+numero+dieci&qid=1636518211&qsid=260-7043333-5119002&s=books&sr=1-1&sres=8850245661%2C883441408X%2C8842929239%2CB018AVE3HG%2CB09KGSV4TH%2CB09KGSXJSC%2CB09K7HL1XV%2CB09K4XZZV1%2CB09K4XZ8H8%2CB09K4XVKCB%2CB09K4XMTBD%2CB089G59T16%2CB08CN6KRDT%2CB083FWM6LK%2CB083FTKQ2V%2CB081B5WCFQ,Il destino del numero dieci,Pittacus Lore,978-8850245666,331,4.7,"['79%', '11%', '11%', '0%', '0%', '0%', '0%', '0%', '0%']",84.0,39.0,"
Editore
‏
:
‎

TEA (2 marzo 2017)
","
Lingua
‏
:
‎

Italiano
"
1239,1239,https://www.anobii.com/books/il-potere-del-numero-sei/9788850232598/013112ff31f3571c59,Pittacus Lore,Il potere del numero sei,9788850232598,"[' Science Fiction & Fantasy ', ' Teens ', ' Fiction & Literature ']",52,387,3.83,8850232594,"Publication Date
Sep 1, 2013","About this Edition
All Editions",https://affiliates.anobii.com/editions/013112ff31f3571c59/amazon-it,https://www.amazon.it/potere-del-numero-sei/dp/8850232594/ref=sr_1_1?keywords=Il+potere+del+numero+sei&qid=1636518218&qsid=260-7043333-5119002&s=books&sr=1-1&sres=8850232594%2CB00T6LP6AI%2CB00J32UXFI%2C8850245661%2C8850236867%2C8863863547%2C8858024737%2CB08QBRJJ7W%2CB08TZBTL2Z%2CB01N6GVLDN%2CB08M2QVG2H%2C8869663167%2CB0064BVWMY%2C8854197157%2C8807886227%2CB00QLC5BGO&srpt=ABIS_BOOK,Il potere del numero sei,Pittacus Lore,978-8850232598,352,4.6,"['68%', '22%', '8%', '2%', '0%', '0%', '0%']",93.0,53.0,"
Editore
‏
:
‎

TEA (5 settembre 2013)
","
Lingua
‏
:
‎

Italiano
"
1240,1240,https://www.anobii.com/books/il-ritorno-del-numero-sette/9788842926146/01f87f50cd81fc1bde,Pittacus Lore,Il ritorno del numero sette,9788842926146,"[' Science Fiction & Fantasy ', ' Teens ', ' Fiction & Literature ']",9,96,3.75,313,"Publisher
Nord","About this Edition
All Editions",https://affiliates.anobii.com/editions/01f87f50cd81fc1bde/amazon-it,https://www.amazon.it/ritorno-del-numero-sette/dp/8842926140/ref=sr_1_1?keywords=Il+ritorno+del+numero+sette&qid=1636518225&qsid=260-7043333-5119002&s=books&sr=1-1&sres=8842926140%2C8850245661%2C8850248970%2CB08C8Z629K%2C8856659441%2C885665492X%2CB097XH43CX%2CB005X5K3WC%2CB0952W1TVT%2CB086X121DV%2CB095LV62RB,Il ritorno del numero sette,Pittacus Lore,978-8842926146,313,4.7,"['79%', '15%', '5%', '0%', '0%', '0%', '1%']",80.0,37.0,"
Editore
‏
:
‎

Nord (26 marzo 2015)
","
Lingua
‏
:
‎

Italiano
"
1241,1241,https://www.anobii.com/books/la-sfida-del-numero-cinque/9788842924296/017b3ca47b195a4197,Pittacus Lore,La sfida del numero cinque,9788842924296,"[' Science Fiction & Fantasy ', ' Sport, Outdoor activities & Adventure ', ' Fiction & Literature ']",13,124,3.72,314,"Publisher
Nord (Narrativa Nord)","About this Edition
All Editions",https://affiliates.anobii.com/editions/017b3ca47b195a4197/amazon-it,https://www.amazon.it/sfida-del-numero-cinque/dp/8850242409/ref=sr_1_1?keywords=La+sfida+del+numero+cinque&qid=1636518232&qsid=260-7043333-5119002&s=books&sr=1-1&sres=8850242409%2C8850245661%2C8850248970%2C8850244304%2C8850236867%2CB08T6PBJ17%2CB0089NUP5U%2CB08TZ9QYQ4%2CB005WSP4HE%2C8891828033%2C8804717483%2CB08M1QXXBC%2C8424633628%2CB085RT8LFV%2C8891830062%2C8817094900&srpt=ABIS_BOOK,La sfida del numero cinque,Pittacus Lore,978-8850242405,314,4.8,"['82%', '14%', '5%', '0%', '0%', '0%', '0%', '0%', '0%']",79.0,44.0,"
Editore
‏
:
‎

TEA (17 marzo 2016)
","
Lingua
‏
:
‎

Italiano
"
1242,1242,https://www.anobii.com/books/la-vendetta-del-numero-nove/9788842921448/011b9b0474c4b2d860,Pittacus Lore,La vendetta del Numero Nove,9788842921448,"[' Travel ', ' Science Fiction & Fantasy ', ' Teens ']",20,193,3.8,322,"Publisher
Nord","About this Edition
All Editions",https://affiliates.anobii.com/editions/011b9b0474c4b2d860/amazon-it,https://www.amazon.it/vendetta-del-numero-nove/dp/8850236867/ref=sr_1_1?keywords=La+vendetta+del+Numero+Nove&qid=1636518239&qsid=260-7043333-5119002&s=books&sr=1-1&sres=8850236867%2C8850242409%2CB0089NUP5U%2CB01N6GVLDN%2C8891828033%2CB00IERWDOM,La vendetta del numero nove,Pittacus Lore,978-8850236862,320,4.5,"['65%', '22%', '9%', '1%', '2%']",102.0,57.0,"
Editore
‏
:
‎

TEA (25 settembre 2014)
","
Lingua
‏
:
‎

Italiano
"
1243,1243,https://www.anobii.com/books/sono-il-numero-quattro/9788850228362/0168ff17cd1f1a896c,Pittacus Lore,Sono il numero quattro,9788850228362,"[' Science Fiction & Fantasy ', ' Teens ', ' Fiction & Literature ']",196,980,3.58,8850228368,"Publication Date
May 1, 2012","About this Edition
All Editions",https://affiliates.anobii.com/editions/0168ff17cd1f1a896c/amazon-it,https://www.amazon.it/Sono-Numero-Quattro-Lorien-Legacies-ebook/dp/B0064BVWMY/ref=sr_1_1?keywords=Sono+il+numero+quattro&qid=1636518246&qsid=260-7043333-5119002&s=books&sr=1-1&sres=B0064BVWMY%2C8850232594%2C8850245661%2CB01N6GVLDN%2CB00J32UXFI%2CB00E3S0ZSC%2CB099TG6HPS%2CB08JLHQFG7%2C0718189051%2CB08VBH5NYQ%2CB08W7DMTQD%2CB01M32CDA8%2CB08FHSG7K5%2CB09F8QPB4X%2CB09JCGWQXF%2CB09KGQDDF1&srpt=ABIS_EBOOKS,Sono Il Numero Quattro: Lorien Legacies [vol. 1],Pittacus Lore,"
‏
:
‎

Abilit",466,4.4,"['60%', '27%', '8%', '3%', '3%']",116.0,72.0,"
ASIN
‏
:
‎

B0064BVWMY
","
Editore
‏
:
‎

Casa Editrice Nord (1 febbraio 2011)
"
1244,1244,https://www.anobii.com/books/tutti-per-uno/9788842929239/01ac708c17ffaa4337,Pittacus Lore,Tutti per uno,9788842929239,"[' Politics ', ' Family, Sex & Relationships ', ' Science Fiction & Fantasy ']",7,64,3.73,384,"Publisher
Nord (Narrativa Nord)","About this Edition
All Editions",https://affiliates.anobii.com/editions/01ac708c17ffaa4337/amazon-it,https://www.amazon.it/Tutti-uno-Pittacus-Lore/dp/8850248970/ref=sr_1_1?keywords=Tutti+per+uno&qid=1636518253&qsid=260-7043333-5119002&s=books&sr=1-1&sres=8850248970%2CB07CVPQ6SM%2C8893816199%2CB00A4LD674%2C8855060198%2C8891583669%2C886820259X%2C8868952513%2C8814180199%2C8867716891%2C8875781249%2C8863881081%2C8863881030%2CB00CAPCXVM%2C8876652337%2C8876652345&srpt=ABIS_BOOK,Tutti per uno,Pittacus Lore,978-8850248971,384,4.5,"['73%', '16%', '6%', '2%', '4%']",108.0,46.0,"
Editore
‏
:
‎

TEA (15 febbraio 2018)
","
Lingua
‏
:
‎

Italiano
"
1245,1245,https://www.anobii.com/books/cocobolo/9788858687123/0158bbbe36bb9f9a23,Ransom Riggs,Cocobolo,9788858687123,"[' Science Fiction & Fantasy ', ' Teens ', ' Fiction & Literature ']",2,1,4.0,39,"Publisher
Rizzoli",About this Edition,https://affiliates.anobii.com/editions/0158bbbe36bb9f9a23/amazon-it,https://www.amazon.it/Cocobolo-I-racconti-degli-Speciali-ebook/dp/B01N74NNZ3/ref=sr_1_1?keywords=Cocobolo&qid=1636518261&qsid=260-7043333-5119002&s=books&sr=1-1&sres=B01N74NNZ3%2C0984822909%2C1520319614%2CB07DC4K2WW%2CB073FLL9BH%2CB084F8HX2C,Cocobolo: I racconti degli Speciali,Ransom Riggs,"
‏
:
‎

Abilit",11251,5.0,"['100%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%']",error,error,"
ASIN
‏
:
‎

B01N74NNZ3
","
Editore
‏
:
‎

Rizzoli (24 novembre 2016)
"
1246,1246,https://www.anobii.com/books/detective-in-poltrona/9788817097956/015db43b65180c5242,Ransom Riggs,Detective in poltrona,9788817097956,error,2,13,2.73,258,"Publisher
Rizzoli (Rizzoli narrativa)","About this Edition
All Editions",https://affiliates.anobii.com/editions/015db43b65180c5242/amazon-it,https://www.amazon.it/Detective-poltrona-diventa-Sherlock-Holmes/dp/8817097950/ref=sr_1_1?keywords=Detective+in+poltrona&qid=1636518269&qsid=260-7043333-5119002&s=books&sr=1-1&sres=8817097950%2CB07QBPM4YF%2CB081H71GRZ,Detective in poltrona. Come si diventa Sherlock Holmes,Ransom Riggs,978-8817097956,252,4.7,"['70%', '30%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%']",4.0,4.0,"
Editore
‏
:
‎

Rizzoli (2 novembre 2017)
","
Lingua
‏
:
‎

Italiano
"
1247,1247,https://www.anobii.com/books/gli-splendidi-cannibali/9788858687086/01bb97b26e11356965,Ransom Riggs,Gli splendidi cannibali,9788858687086,"[' Science Fiction & Fantasy ', ' Teens ', ' Fiction & Literature ']",2,1,4.0,36,"Publisher
Rizzoli",About this Edition,https://affiliates.anobii.com/editions/01bb97b26e11356965/amazon-it,https://www.amazon.it/Gli-splendidi-cannibali-racconti-Speciali-ebook/dp/B01N8ZQVPI/ref=sr_1_1?keywords=Gli+splendidi+cannibali&qid=1636518276&qsid=260-7043333-5119002&s=books&sr=1-1&sres=B01N8ZQVPI,Gli splendidi cannibali: I racconti degli Speciali,Ransom Riggs,"
‏
:
‎

Abilit",11208,3.3,"['43%', '0%', '0%', '0%', '28%', '0%', '0%', '0%', '28%']",4.0,1.0,"
ASIN
‏
:
‎

B01N8ZQVPI
","
Editore
‏
:
‎

Rizzoli (24 novembre 2016)
"
1248,1248,https://www.anobii.com/books/hollow-city/9788817073585/010445702ce391a822,Ransom Riggs,Hollow City,9788817073585,"[' Science Fiction & Fantasy ', ' Teens ', ' Fiction & Literature ']",93,737,3.67,430,"Publisher
Rizzoli","About this Edition
All Editions",https://affiliates.anobii.com/editions/010445702ce391a822/amazon-it,https://www.amazon.it/Hollow-secondo-Peregrine-ragazzi-speciali/dp/8817090026/ref=sr_1_1?keywords=Hollow+City&qid=1636518283&qsid=260-7043333-5119002&s=books&sr=1-1&sres=8817090026%2C8817109851%2C1594747350%2C0316306797%2C0578950030%2C1690787562%2C1859843638%2C194989150X%2C1530916135%2C201701009X%2C8817095486%2C0999673408%2C8817142735%2C0141385928%2C0241320917%2C1594748381&srpt=ABIS_BOOK,Hollow City. Il secondo libro di Miss Peregrine. La casa dei ragazzi speciali,Ransom Riggs,978-8817090025,430,4.5,"['71%', '15%', '7%', '4%', '2%']",252.0,90.0,"
Editore
‏
:
‎

Rizzoli (30 giugno 2016)
","
Lingua
‏
:
‎

Italiano
"
1249,1249,https://www.anobii.com/books/i-piccioni-di-saint-paul/9788858687130/0136053cab019e5655,Ransom Riggs,I piccioni di Saint Paul,9788858687130,[' Fiction & Literature '],2,1,4.0,27,"Publisher
Rizzoli",About this Edition,https://affiliates.anobii.com/editions/0136053cab019e5655/amazon-it,https://www.amazon.it/piccioni-Saint-Paul-racconti-Speciali-ebook/dp/B01N8RKCZX/ref=sr_1_1?keywords=I+piccioni+di+Saint+Paul&qid=1636518290&qsid=260-7043333-5119002&s=books&sr=1-1&sres=B01N8RKCZX&srpt=ABIS_BOOK,I piccioni di Saint Paul: I racconti degli Speciali,Ransom Riggs,"
‏
:
‎

Abilit",11227,error,"['0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%']",error,error,"
ASIN
‏
:
‎

B01N8RKCZX
","
Editore
‏
:
‎

Rizzoli (24 novembre 2016)
"
1250,1250,https://www.anobii.com/books/i-racconti-degli-speciali/9788817091466/0193544799aa53b71e,Ransom Riggs,I racconti degli speciali,9788817091466,"[' Science Fiction & Fantasy ', ' Teens ', ' Children ']",7,71,3.76,224,"Publisher
Rizzoli","About this Edition
All Editions",https://affiliates.anobii.com/editions/0193544799aa53b71e/amazon-it,https://www.amazon.it/racconti-degli-Speciali-Miss-Peregrine/dp/8817091464/ref=sr_1_1?keywords=I+racconti+degli+speciali&qid=1636518297&qsid=260-7043333-5119002&s=books&sr=1-1&sres=8817091464%2C8817098434%2C8869614506%2C889691809X%2CB08P3QTQDJ%2C880623966X%2CB09FS9PDHD%2CB09919C92S%2CB09JJGT2FF%2CB09CH258GT%2C8804680415%2CB08R4KBN6G%2C8804669446%2C8806239066%2C8852236287%2C8861374328&srpt=ABIS_BOOK,I racconti degli Speciali. Miss Peregrine: 1,Ransom Riggs,978-8817091466,202,4.6,"['79%', '11%', '6%', '0%', '0%', '0%', '4%']",error,error,"
Editore
‏
:
‎

Rizzoli (24 novembre 2016)
","
Lingua
‏
:
‎

Italiano
"
1251,1251,https://www.anobii.com/books/il-racconto-di-cuthbert/9788858687178/010a1d3e719a0f9377,Ransom Riggs,Il racconto di Cuthbert,9788858687178,"[' Science Fiction & Fantasy ', ' Teens ']",2,1,4.0,27,"Publisher
Rizzoli",About this Edition,https://affiliates.anobii.com/editions/010a1d3e719a0f9377/amazon-it,https://www.amazon.it/racconto-Cuthbert-racconti-degli-Speciali-ebook/dp/B01MRJTQJV/ref=sr_1_1?keywords=Il+racconto+di+Cuthbert&qid=1636518304&qsid=260-7043333-5119002&s=books&sr=1-1&sres=B01MRJTQJV%2C8842506176%2CB005LOXMFU%2CB00XRE504M&srpt=ABIS_BOOK,Il racconto di Cuthbert: I racconti degli Speciali,Ransom Riggs,"
‏
:
‎

Abilit",11210,5.0,"['100%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%']",error,error,"
ASIN
‏
:
‎

B01MRJTQJV
","
Editore
‏
:
‎

Rizzoli (24 novembre 2016)
"
1252,1252,https://www.anobii.com/books/il-ragazzo-che-sapeva-trattenere-il-mare/9788858687161/01a969507bea7a02b1,Ransom Riggs,Il ragazzo che sapeva trattenere il mare,9788858687161,"[' Science Fiction & Fantasy ', ' Teens ']",2,1,4.0,38,"Publisher
Rizzoli",About this Edition,https://affiliates.anobii.com/editions/01a969507bea7a02b1/amazon-it,https://www.amazon.it/ragazzo-che-sapeva-trattenere-mare-ebook/dp/B01N8V221X/ref=sr_1_1?keywords=Il+ragazzo+che+sapeva+trattenere+il+mare&qid=1636518311&qsid=260-7043333-5119002&s=books&sr=1-1&sres=B01N8V221X&srpt=ABIS_BOOK,Il ragazzo che sapeva trattenere il mare: I racconti degli Speciali,Ransom Riggs,error,error,error,"['0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%']",error,error,error,error
1253,1253,https://www.anobii.com/books/la-biblioteca-delle-anime/9788817090032/0113683c74e580a575,Ransom Riggs,La biblioteca delle anime,9788817090032,error,63,459,3.58,492,"Publisher
Rizzoli (Best)","About this Edition
All Editions",https://affiliates.anobii.com/editions/0113683c74e580a575/amazon-it,https://www.amazon.it/biblioteca-anime-Peregrine-ragazzi-speciali/dp/8817090034/ref=sr_1_1?keywords=La+biblioteca+delle+anime&qid=1636518318&qsid=260-7043333-5119002&s=books&sr=1-1&sres=8817090034%2CB0065PRH3C%2C8845926273%2C8868606224%2C8859257050%2C8850245505%2C8868603969%2C8817071404%2C8858146360%2C8833902366%2C8845901025%2C8850235712%2C8845923363%2C8860884543%2C8868604906%2C8806162470&srpt=ABIS_BOOK,La biblioteca delle anime. Il terzo libro di Miss Peregrine. La casa dei ragazzi speciali,Ransom Riggs,error,error,4.5,"['76%', '11%', '7%', '4%', '2%']",error,error,error,error
1254,1254,https://www.anobii.com/books/la-casa-per-bambini-speciali-di-miss-peregrine/9788858618844/01ce769e52f118f806,Ransom Riggs,La casa per bambini speciali di Miss Peregrine,9788858618844,error,484,2668,3.62,383,"Publisher
Rizzoli","About this Edition
All Editions",https://affiliates.anobii.com/editions/01ce769e52f118f806/amazon-it,https://www.amazon.it/casa-ragazzi-speciali-Miss-Peregrine/dp/881709546X/ref=sr_1_1?keywords=La+casa+per+bambini+speciali+di+Miss+Peregrine&qid=1636518325&qsid=260-7043333-5119002&s=books&sr=1-1&sres=881709546X%2C8817092886%2C8817095478%2CB07HXPVZLR%2C8817156493%2C8817144215%2C8887319820%2C159474890X%2C8817109851%2CB078HTZQGQ%2CB08VJ9J3Q3%2CB01NCWSQF9%2C8817095486&srpt=ABIS_BOOK,La casa dei ragazzi speciali. Miss Peregrine,Ransom Riggs,978-8817095464,396,4.4,"['64%', '20%', '11%', '4%', '2%']",error,error,"
Editore
‏
:
‎

Rizzoli (29 giugno 2017)
","
Lingua
‏
:
‎

Italiano
"
1255,1255,https://www.anobii.com/books/la-conferenza-delle-ymbryne/9788817154727/01944fd1ecdca1e033,Ransom Riggs,La conferenza delle Ymbryne,9788817154727,[' Science Fiction & Fantasy '],6,0,0.0,345,"Publisher
Rizzoli (BUR)",About this Edition,https://affiliates.anobii.com/editions/01944fd1ecdca1e033/amazon-it,https://www.amazon.it/conferenza-Ymbryne-Peregrine-ragazzi-speciali/dp/8817144215/ref=sr_1_1?keywords=La+conferenza+delle+Ymbryne&qid=1636518332&qsid=260-7043333-5119002&s=books&sr=1-1&sres=8817144215%2C8817156493%2C8817109851%2C8817098434%2C881709546X%2C8817142735%2C8817095478%2C0241320585%2C8817095486%2C1796310018%2CB01JLXEV1A%2CB078HTZQGQ%2CB01MT7CE44%2CB01N0D7SA1&srpt=ABIS_BOOK,La conferenza delle Ymbryne. Il quinto libro di Miss Peregrine. La casa dei ragazzi speciali,Ransom Riggs,978-8817144216,352,4.6,"['77%', '14%', '4%', '3%', '2%']",error,error,"
Editore
‏
:
‎

Rizzoli (25 febbraio 2020)
","
Lingua
‏
:
‎

Italiano
"
1256,1256,https://www.anobii.com/books/la-conferenza-delle-ymbryne/9788817144216/01685c6c0525c278c3,Ransom Riggs,La conferenza delle ymbryne,9788817144216,"[' Science Fiction & Fantasy ', ' Teens ']",2,43,3.78,345,"Publisher
Rizzoli",About this Edition,https://affiliates.anobii.com/editions/01685c6c0525c278c3/amazon-it,https://www.amazon.it/conferenza-Ymbryne-Peregrine-ragazzi-speciali/dp/8817144215/ref=sr_1_1?keywords=La+conferenza+delle+ymbryne&qid=1636518340&qsid=260-7043333-5119002&s=books&sr=1-1&sres=8817144215%2C8817156493%2C8817109851%2C8817098434%2C881709546X%2C8817142735%2C8817095478%2C0241320585%2C8817095486%2C1796310018%2CB01JLXEV1A%2CB078HTZQGQ%2CB01MT7CE44%2CB01N0D7SA1&srpt=ABIS_BOOK,La conferenza delle Ymbryne. Il quinto libro di Miss Peregrine. La casa dei ragazzi speciali,Ransom Riggs,error,error,4.6,"['77%', '14%', '4%', '3%', '2%']",error,error,error,error
1257,1257,https://www.anobii.com/books/la-donna-che-era-amica-dei-fantasmi/9788858687116/0164d758a9158ebdee,Ransom Riggs,La donna che era amica dei fantasmi,9788858687116,"[' Teens ', ' Fiction & Literature ']",3,2,3.5,31,"Publisher
Rizzoli",About this Edition,https://affiliates.anobii.com/editions/0164d758a9158ebdee/amazon-it,https://www.amazon.it/donna-che-era-amica-fantasmi-ebook/dp/B01MRJTQAL/ref=sr_1_1?keywords=La+donna+che+era+amica+dei+fantasmi&qid=1636518346&qsid=260-7043333-5119002&s=books&sr=1-1&sres=B01MRJTQAL%2CB08JLHQFG7%2C880467637X,La donna che era amica dei fantasmi: I racconti degli Speciali,Ransom Riggs,error,error,2.0,"['0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '100%', '0%', '0%', '0%']",error,error,error,error
1258,1258,https://www.anobii.com/books/la-locusta/9788858687154/0154b1058ed105f303,Ransom Riggs,La locusta,9788858687154,"[' Science Fiction & Fantasy ', ' Teens ']",2,1,4.0,34,"Publisher
Rizzoli",About this Edition,https://affiliates.anobii.com/editions/0154b1058ed105f303/amazon-it,https://www.amazon.it/giorno-della-locusta-Nathanael-West/dp/8806211242/ref=sr_1_1?keywords=La+locusta&qid=1636518353&qsid=260-7043333-5119002&s=books&sr=1-1&sres=8806211242%2CB08TFH24M1%2C0241341671%2CB08WJTQJ4P%2C0593064968%2C0099573164%2C0811218228%2CB005WVDQ5S%2CB0949H4H6D%2C8862612559%2C166186953X%2CB09KNGDN4P%2C8865706023%2C1849029660%2CB08LNJLBTH%2C375193684X,Il giorno della locusta,Nathanael West,978-8806211240,207,4.5,"['51%', '49%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%', '0%']",error,error,"
Editore
‏
:
‎

Einaudi (15 gennaio 2013)
","
Lingua
‏
:
‎

Italiano
"
1259,1259,https://www.anobii.com/books/la-mappa-dei-giorni/9788817104937/014a7b7e5cb817903b,Ransom Riggs,La mappa dei giorni,9788817104937,"[' Science Fiction & Fantasy ', ' Teens ']",11,102,3.63,510,"Publisher
Rizzoli","About this Edition
All Editions",https://affiliates.anobii.com/editions/014a7b7e5cb817903b/amazon-it,https://www.amazon.it/giorni-quarto-Peregrine-ragazzi-speciali/dp/8817142735/ref=sr_1_1?keywords=La+mappa+dei+giorni&qid=1636518361&qsid=260-7043333-5119002&s=books&sr=1-1&sres=8817142735%2C8817144215%2CB086MKMZ86%2C8858010671%2C8883371984%2C8850247737%2C889540355X%2C8806215566%2CB08QBRJJ7W%2C8804663480%2C8861026036%2CB00B7RX01Q%2C8858013840%2C1474948588%2CB08QLW1Z4S%2C8809877241,La mappa dei giorni. Il quarto libro di Miss Peregrine. La casa dei ragazzi speciali,Ransom Riggs,978-8817142731,512,4.6,"['77%', '15%', '4%', '1%', '3%']",error,error,"
Editore
‏
:
‎

Rizzoli (22 ottobre 2019)
","
Lingua
‏
:
‎

Italiano
"
1260,1260,https://www.anobii.com/books/la-prima-ymbryne/9788858687109/01b4f4375dd1e0072a,Ransom Riggs,La prima Ymbryne,9788858687109,"[' Science Fiction & Fantasy ', ' Teens ']",2,1,4.0,40,"Publisher
Rizzoli",About this Edition,https://affiliates.anobii.com/editions/01b4f4375dd1e0072a/amazon-it,https://www.amazon.it/prima-ymbryne-racconti-degli-Speciali-ebook/dp/B01N0D7SA1/ref=sr_1_1?keywords=La+prima+Ymbryne&qid=1636518368&qsid=260-7043333-5119002&s=books&sr=1-1&sres=B01N0D7SA1%2CB073LBFVPR%2CB073PPBV88%2CB073PP2FC4,La prima ymbryne: I racconti degli Speciali,Ransom Riggs,"
‏
:
‎

Abilit",11263,4.2,"['51%', '34%', '0%', '0%', '0%', '15%', '0%', '0%', '0%']",error,error,"
ASIN
‏
:
‎

B01N0D7SA1
","
Editore
‏
:
‎

Rizzoli (24 novembre 2016)
"
1261,1261,https://www.anobii.com/books/la-principessa-dalla-lingua-biforcuta/9788858687093/01563a91b421259d3d,Ransom Riggs,La principessa dalla lingua biforcuta,9788858687093,[' Fiction & Literature '],2,1,4.0,34,"Publisher
Rizzoli",About this Edition,https://affiliates.anobii.com/editions/01563a91b421259d3d/amazon-it,https://www.amazon.it/principessa-dalla-lingua-biforcuta-racconti-ebook/dp/B01N8ZR33B/ref=sr_1_1?keywords=La+principessa+dalla+lingua+biforcuta&qid=1636518375&qsid=260-7043333-5119002&s=books&sr=1-1&sres=B01N8ZR33B&srpt=ABIS_BOOK,La principessa dalla lingua biforcuta: I racconti degli Speciali,Ransom Riggs,"
‏
:
‎

Abilit",11248,3.0,"['0%', '0%', '0%', '0%', '0%', '0%', '100%', '0%', '0%', '0%', '0%', '0%', '0%']",error,error,"
ASIN
‏
:
‎

B01N8ZR33B
","
Editore
‏
:
‎

Rizzoli (24 novembre 2016)
"
