,index,Genere,Title_old,Title,ISBN,Author_old,Author,Price,N_pag,Pub_Date,Num_Reviews,Num_Reviews_ol,Distr_Rat_Cont,Distr_Rat_Design,Overall_Rating,Overall_Rating_ol,Yes_link,Tot_Reviews,Prezzo_Naver,Pub_Date_Naver,Overall_Rat_Naver,Num_Reviews_Naver,Naver_Link,Reviews_Sum,Shelves_Category_old,Shelves_Category,Shelves_Media_old,Shelves_Media,Shelves_Tags
818,530,Thriller,사라진 밤,Night disappeared,9788983928276,할런 코벤,Harlan Coben,"12,420원",424,2020,18,18,"['72%', '22%', '6%', '0%', '0%']","['72%', '22%', '6%', '0%', '0%']",9.4,8.4,http://www.yes24.com/Product/Goods/91071452,36,12.42,2020.07.17,9.0,20,http://book.naver.com/bookdb/book_detail.naver?bid=16404745,56,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",,"상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 조선일보
  국내도서 > 미디어 추천 > 경향신문",,error
819,518,Thriller,당신의 별이 사라지던 밤,Night that your star disappeared,9788954650168,서미애,Seo Miae,"12,420원",388,2018,61,55,"['51%', '46%', '3%', '0%', '0%']","['56%', '43%', '2%', '0%', '0%']",9.0,9.6,http://www.yes24.com/Product/Goods/58346024,116,12.42,2018.02.09,8.65,149,http://book.naver.com/bookdb/book_detail.naver?bid=13278350,265,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 한국소설 > 한국 장편소설']",,"상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 한겨레
  국내도서 > YES24 올해의 책 > 2018년 올해의 책 후보도서",,error
820,680,Thriller,아홉 소리나무가 물었다,Nine sound trees asked.,9788954439169,조선희,Chosunhee,"12,150원",368,2018,40,2,"['42%', '52%', '5%', '0%', '0%']","['52%', '45%', '2%', '0%', '0%']",8.9,10,http://www.yes24.com/Product/Goods/66792588,42,12.15,2018.11.23,8.1,34,http://book.naver.com/bookdb/book_detail.naver?bid=14144758,76,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 한국소설 > 한국 장편소설']",,"상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 중앙일보",,error
821,654,Thriller,노아,Noah,9788954439749,제바스티안 피체크,Sebastian Fitzek,"14,220원",620,2019,30,6,"['53%', '43%', '3%', '0%', '0%']","['57%', '40%', '3%', '0%', '0%']",9.0,9,http://www.yes24.com/Product/Goods/69770776,36,14.22,2019.02.28,8.29,19,http://book.naver.com/bookdb/book_detail.naver?bid=14572825,55,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 독일소설']",,error,,"그 분류
#사회비판 #사회의이면 #디스토피아"
822,569,Thriller,단 한 번의 시선,Only one eye,9788934977018,할런 코벤,Harlan Coben,"13,950원",584,2017,34,20,"['74%', '26%', '0%', '0%', '0%']","['62%', '38%', '0%', '0%', '0%']",9.3,9.8,http://www.yes24.com/Product/Goods/35279065,54,13.95,2017.01.20,8.82,34,http://book.naver.com/bookdb/book_detail.naver?bid=11573138,88,['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러'],,error,,error
823,521,Thriller,오리엔트 특급살인,Orient Express Murder,9788938201027,애거사 크리스티,Agatha Christie,"9,000원",312,2002,23,24,"['48%', '30%', '22%', '0%', '0%']","['39%', '30%', '30%', '0%', '0%']",8.4,9.4,http://www.yes24.com/Product/Goods/70261,47,9.0,2002.05.25,8.42,74,http://book.naver.com/bookdb/book_detail.naver?bid=108261,121,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",,error,,error
824,605,Thriller,"아웃사이더 1,2 세트","Outside 1,2 sets",9791158885526,스티븐 킹,Stephen King,"19,890원",792,2019,17,18,"['59%', '29%', '12%', '0%', '0%']","['47%', '35%', '18%', '0%', '0%']",8.8,9,http://www.yes24.com/Product/Goods/76640414,35,19.89,2019.07.17,7.5,17,http://book.naver.com/bookdb/book_detail.naver?bid=15202964,52,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",,"상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 조선일보
  국내도서 > 미디어 추천 > 한겨레",,error
825,636,Thriller,메롱,P,9788991931572,미야베 미유키,Miyuki Miyabe,"12,600원",560,2009,31,6,"['23%', '65%', '13%', '0%', '0%']","['23%', '61%', '16%', '0%', '0%']",8.2,10,http://www.yes24.com/Product/Goods/3498563,37,12.6,2009.08.14,7.74,65,http://book.naver.com/bookdb/book_detail.naver?bid=6057076,102,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 일본소설 > 일본 장편소설']",,error,,"그 분류
#기묘한괴담"
826,664,Thriller,팔란티어 1,Paline 1,9788982739460,error,error,"11,700원",587,2006,18,1,"['78%', '6%', '17%', '0%', '0%']","['67%', '11%', '22%', '0%', '0%']",9.0,10,http://www.yes24.com/Product/Goods/1981755,19,11.7,2006.03.30,9.15,48,http://book.naver.com/bookdb/book_detail.naver?bid=2124084,67,['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러'],,error,,error
827,511,Thriller,죽여 마땅한 사람들,People who have killed,9791156756552,피터 스완슨,Peter Swanson,"13,320원",452,2016,210,292,"['41%', '48%', '10%', '1%', '0%']","['42%', '45%', '12%', '0%', '0%']",8.6,9.4,http://www.yes24.com/Product/Goods/29190285,502,13.32,2016.07.22,8.31,684,http://book.naver.com/bookdb/book_detail.naver?bid=10769874,1186,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",,"상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 조선일보
  국내도서 > 미디어 추천 > 중앙일보
  국내도서 > 미디어 추천 > 동아일보
  국내도서 > YES24 올해의 책 > 2016년 올해의 책 후보도서",,error
828,631,Thriller,퍼펙트 마더,Perfect Mother,9791130623177,에이미 몰로이,Aimee Molloy,"14,220원",504,2019,164,17,"['63%', '32%', '4%', '0%', '1%']","['65%', '31%', '2%', '1%', '1%']",9.2,9.2,http://www.yes24.com/Product/Goods/76664865,181,14.22,2019.07.22,8.83,111,http://book.naver.com/bookdb/book_detail.naver?bid=15208999,292,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",,error,,"그 분류
#가정스릴러 #2020서울국제도서전 #여성의발견 #뭐읽지 #여성서사 #반전미스터리"
829,600,Thriller,완벽한 배신,Perfect betrayal,9791158791377,로렌 노스,Lauren North,"13,320원",447,2020,45,5,"['62%', '33%', '2%', '2%', '0%']","['69%', '29%', '0%', '2%', '0%']",9.2,7.6,http://www.yes24.com/Product/Goods/90958913,50,13.32,2020.07.03,7.83,31,http://book.naver.com/bookdb/book_detail.naver?bid=16393860,81,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",,error,,"그 분류
#더위야물렀거라"
830,661,Thriller,애완동물 공동묘지 (상),Pet joint cemetery (phase),9788982738135,스티븐 킹,Stephen King,"10,800원",352,2006,22,2,"['45%', '32%', '23%', '0%', '0%']","['41%', '45%', '14%', '0%', '0%']",8.5,6,http://www.yes24.com/Product/Goods/1948116,24,10.8,2014.03.05,7.65,45,http://book.naver.com/bookdb/book_detail.naver?bid=2095095,69,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",,error,,"그 분류
#가족소설 #공포"
831,553,Thriller,십자 저택의 피에로,Piero of the cross mansion,9788990982551,히가시노 게이고,Keigo Higashino,"13,320원",388,2014,26,20,"['31%', '50%', '15%', '0%', '4%']","['31%', '65%', '0%', '0%', '4%']",8.2,9,http://www.yes24.com/Product/Goods/14377438,46,13.32,2014.08.06,7.51,117,http://book.naver.com/bookdb/book_detail.naver?bid=8094219,163,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 일본소설 > 일본 장편소설']",,error,,error
832,538,Thriller,폴른: 저주받은 자들의 도시,Poly: The city of cursed,9791158791131,데이비드 발다치,David Baldacci,"13,320원",576,2019,83,27,"['73%', '24%', '1%', '1%', '0%']","['75%', '23%', '1%', '1%', '0%']",9.4,8.8,http://www.yes24.com/Product/Goods/75225163,110,13.3,2019.07.12,8.88,81,http://book.naver.com/bookdb/book_detail.naver?bid=15073187,191,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",,"상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 동아일보",,error
833,669,Thriller,폴리팩스 부인 미션 이스탄불,Polyfax Division Mission Istanbul,9791158790158,도로시 길먼,Dorothy Gilman,"12,420원",408,2015,30,14,"['47%', '47%', '7%', '0%', '0%']","['57%', '43%', '0%', '0%', '0%']",9.0,9.8,http://www.yes24.com/Product/Goods/23344923,44,12.4,2015.12.02,8.6,46,http://book.naver.com/bookdb/book_detail.naver?bid=9905222,90,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",,error,,error
834,611,Thriller,리얼 라이즈,Real Rise,9788950976644,T. M. 로건,TM Logan,"13,500원",464,2018,77,20,"['45%', '45%', '8%', '1%', '0%']","['51%', '42%', '6%', '1%', '0%']",8.8,8.8,http://www.yes24.com/Product/Goods/63827939,97,13.5,2018.08.31,7.92,121,http://book.naver.com/bookdb/book_detail.naver?bid=13950313,218,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",,"상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 중앙일보",,error
835,660,Thriller,리브 바이 나이트,Rib Bai Night,9788960178120,데니스 루헤인,Dennis Lehane,"13,500원",600,2013,47,5,"['45%', '47%', '9%', '0%', '0%']","['45%', '45%', '11%', '0%', '0%']",8.7,8.4,http://www.yes24.com/Product/Goods/11671967,52,13.5,2013.12.06,8.43,62,http://book.naver.com/bookdb/book_detail.naver?bid=7386783,114,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",,error,,error
836,585,Thriller,로스트 심벌 1,Roast Symbol 1,9788983923387,댄 브라운,Dan Brown,"11,250원",416,2009,75,7,"['45%', '33%', '15%', '4%', '3%']","['39%', '33%', '21%', '3%', '4%']",8.1,8.2,http://www.yes24.com/Product/Goods/3607672,82,11.25,2009.12.01,7.96,152,http://book.naver.com/bookdb/book_detail.naver?bid=6182203,234,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",,error,,"그 분류
#국립중앙도서관사서추천"
837,652,Thriller,폐허 THE RUINS,Ruins The Ruins,9788992036566,스콧 스미스,Scott Smith,"13,050원",538,2008,33,1,"['33%', '45%', '15%', '6%', '0%']","['33%', '45%', '21%', '0%', '0%']",8.2,10,http://www.yes24.com/Product/Goods/2902459,34,13.05,2008.04.09,7.78,74,http://book.naver.com/bookdb/book_detail.naver?bid=4514166,108,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",,error,,error
838,673,Thriller,소문의 여자,Rumor,9788901157382,오쿠다 히데오,Hideo Okuda,"11,520원",416,2013,61,6,"['21%', '64%', '15%', '0%', '0%']","['28%', '59%', '13%', '0%', '0%']",8.2,8.6,http://www.yes24.com/Product/Goods/8929438,67,11.52,2013.06.04,7.78,286,http://book.naver.com/bookdb/book_detail.naver?bid=7216956,353,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 일본소설 > 일본 장편소설']",,error,,error
839,583,Thriller,팔묘촌,Salac,9788952746795,요코미조 세이시,Seishi Yokomizo,"9,000원",526,2006,41,8,"['41%', '49%', '7%', '2%', '0%']","['39%', '44%', '17%', '0%', '0%']",8.5,8.8,http://www.yes24.com/Product/Goods/2136188,49,9.0,2006.08.04,8.14,162,http://book.naver.com/bookdb/book_detail.naver?bid=2508053,211,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 일본소설 > 일본 장편소설']",,error,,error
840,630,Thriller,살煞,Say,9788954438322,박해로,Park Haero,"11,700원",484,2018,28,15,"['21%', '64%', '14%', '0%', '0%']","['29%', '57%', '14%', '4%', '0%']",8.1,7.4,http://www.yes24.com/Product/Goods/59215545,43,11.7,2018.03.15,7.64,59,http://book.naver.com/bookdb/book_detail.naver?bid=13409342,102,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 한국소설 > 한국 장편소설']",,error,,"그 분류
#책끝을접다"
841,503,Thriller,봉제인형 살인사건,Sewing doll murder case,9788998274931,다니엘 콜,Daniel Cole,"13,500원",400,2017,80,214,"['46%', '39%', '9%', '4%', '1%']","['40%', '45%', '12%', '1%', '0%']",8.4,9,http://www.yes24.com/Product/Goods/53802600,294,13.5,2017.10.20,7.92,236,http://book.naver.com/bookdb/book_detail.naver?bid=12661649,530,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",,error,,"그 분류
#소설의공포 #무서운게딱좋아 #반전 #심리묘사 #책끝을접다"
842,607,Thriller,흔들리는 바위,Shaking rock,9788991931480,미야베 미유키,Miyuki Miyabe,"10,800원",368,2008,32,5,"['53%', '34%', '12%', '0%', '0%']","['56%', '34%', '9%', '0%', '0%']",8.9,10,http://www.yes24.com/Product/Goods/3218423,37,10.8,2008.12.19,8.05,69,http://book.naver.com/bookdb/book_detail.naver?bid=5271809,106,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 일본소설 > 일본 장편소설']",,error,,"그 분류
#기묘한괴담"
843,560,Thriller,그녀는 증인의 얼굴을 하고 있었다,She was doing a face of a witness.,9791156758228,피터 스완슨,Peter Swanson,"13,500원",444,2020,54,12,"['48%', '48%', '4%', '0%', '0%']","['46%', '50%', '4%', '0%', '0%']",8.8,9.2,http://www.yes24.com/Product/Goods/90367472,66,13.5,2020.05.25,8.27,53,http://book.naver.com/bookdb/book_detail.naver?bid=16365722,119,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",,"상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 한겨레",,error
844,578,Thriller,셜록 홈즈 전집 3,Sherlock Holmes 7,9788982734038,아서 코난 도일,Arthur Conan Doyle,"8,100원",290,2002,49,3,"['35%', '49%', '14%', '2%', '0%']","['39%', '47%', '10%', '4%', '0%']",8.4,9.4,http://www.yes24.com/Product/Goods/254550,52,8.1,2002.02.05,8.68,71,http://book.naver.com/bookdb/book_detail.naver?bid=64155,123,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",,error,,error
845,579,Thriller,셜록 홈즈 전집 2,Sherlock Holmes 7,9788982734021,아서 코난 도일,Arthur Conan Doyle,"7,200원",200,2002,49,4,"['33%', '53%', '10%', '4%', '0%']","['33%', '45%', '20%', '2%', '0%']",8.2,10,http://www.yes24.com/Product/Goods/254549,53,7.2,2002.02.05,8.29,81,http://book.naver.com/bookdb/book_detail.naver?bid=64154,134,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",,error,,error
846,619,Thriller,셜록 홈즈 전집 4,Sherlock Holmes 7,9788982734045,아서 코난 도일,Arthur Conan Doyle,"8,100원",288,2002,40,2,"['38%', '42%', '18%', '0%', '2%']","['32%', '38%', '25%', '5%', '0%']",8.1,10,http://www.yes24.com/Product/Goods/254551,42,8.1,2002.02.05,8.45,48,http://book.naver.com/bookdb/book_detail.naver?bid=64156,90,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",,error,,error
847,628,Thriller,셜록 홈즈 전집 9 (소설 완결판),Sherlock Holmes 7 (Novel Fabric Plates),9788982734090,아서 코난 도일,Arthur Conan Doyle,"9,000원",393,2002,13,2,"['38%', '31%', '31%', '0%', '0%']","['38%', '31%', '23%', '8%', '0%']",8.1,10,http://www.yes24.com/Product/Goods/308025,15,9.0,2002.10.10,8.86,43,http://book.naver.com/bookdb/book_detail.naver?bid=113804,58,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",,error,,error
848,532,Thriller,셜록 홈즈 전집 1,Sherlock Holmes Play 1,9788982734014,아서 코난 도일,Arthur Conan Doyle,"7,200원",212,2002,123,6,"['38%', '50%', '11%', '2%', '0%']","['34%', '41%', '20%', '3%', '1%']",8.2,9.4,http://www.yes24.com/Product/Goods/254548,129,7.2,2002.02.05,8.72,214,http://book.naver.com/bookdb/book_detail.naver?bid=64153,343,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",,error,,error
849,576,Thriller,샤이닝 (상),Shining (award),9788982738029,스티븐 킹,Stephen King,"10,800원",338,2003,16,6,"['56%', '12%', '31%', '0%', '0%']","['38%', '25%', '38%', '0%', '0%']",8.3,10,http://www.yes24.com/Product/Goods/413339,22,10.8,2003.11.21,8.0,41,http://book.naver.com/bookdb/book_detail.naver?bid=135084,63,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",,error,,error
850,640,Thriller,악몽을 파는 가게 1,Shop selling a nightmare 1,9791158883324,스티븐 킹,Stephen King,"13,320원",464,2017,18,9,"['56%', '44%', '0%', '0%', '0%']","['50%', '44%', '6%', '0%', '0%']",9.0,9.6,http://www.yes24.com/Product/Goods/56772586,27,13.32,2017.11.09,7.86,28,http://book.naver.com/bookdb/book_detail.naver?bid=12758368,55,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 단편소설']",,"상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 한겨레
  국내도서 > 미디어 추천 > 경향신문",,error
