,Unnamed: 0,index,Genere,Title,ISBN,Author,Price,N_pag,Pub_Date,Num_Reviews,Num_Reviews_ol,Distr_Rat_Cont,Distr_Rat_Design,Overall_Rating,Overall_Rating_ol,Yes_link,Tot_Reviews,Prezzo_Naver,Pub_Date_Naver,Overall_Rat_Naver,Num_Reviews_Naver,Naver_Link,Reviews_Sum,Shelves_Category,Shelves_Media,Shelves_Tags
845,845,1431,Scify,뉴로맨서,9788982738852,윌리엄 깁슨,"11,700원",425,2005,8,7,"['38%', '38%', '25%', '0%', '0%']","['38%', '25%', '25%', '12%', '0%']",8.0,9.4,http://www.yes24.com/Product/Goods/1502632,15,11.7,2005.06.14,7.44,42,http://book.naver.com/bookdb/book_detail.naver?bid=1569948,57,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '  국내도서 > 소설/시/희곡 > 세계각국소설 > 기타 국가의 소설']","상내역 및 미디어 추천 분류
  국내도서 > 해외문학상 수상작 > 휴고상 수상작",error
846,846,1433,Scify,은하수를 여행하는 히치하이커를 위한 안내서 2,9788970134802,더글러스 애덤스,"9,000원",312,2004,12,3,"['42%', '33%', '17%', '0%', '8%']","['50%', '17%', '25%', '0%', '8%']",8.0,10.0,http://www.yes24.com/Product/Goods/1442161,15,9.0,2004.12.20,8.36,22,http://book.naver.com/bookdb/book_detail.naver?bid=1485159,37,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,error
847,847,1434,Scify,세상의 주인,9791190538039,로버트 휴 벤슨,"13,500원",464,2020,30,82,"['57%', '40%', '3%', '0%', '0%']","['63%', '30%', '3%', '3%', '0%']",9.0,9.8,http://www.yes24.com/Product/Goods/89831380,112,13.5,2020.04.10,8.71,28,http://book.naver.com/bookdb/book_detail.naver?bid=16317999,140,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 조선일보
  국내도서 > 미디어 추천 > 경향신문",error
848,848,1435,Scify,블러드차일드,9788934974253,옥타비아 버틀러,"11,700원",284,2016,25,9,"['36%', '52%', '12%', '0%', '0%']","['36%', '56%', '8%', '0%', '0%']",8.5,9.2,http://www.yes24.com/Product/Goods/28271641,34,11.7,2016.05.31,8.67,38,http://book.naver.com/bookdb/book_detail.naver?bid=10688649,72,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 단편소설']","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 경향신문",error
849,849,1436,Scify,파운데이션,9788960177567,아이작 아시모프,"11,700원",320,2013,5,5,"['20%', '60%', '20%', '0%', '0%']","['40%', '40%', '20%', '0%', '0%']",8.2,10.0,http://www.yes24.com/Product/Goods/11163647,10,11.7,2013.10.04,8.92,39,http://book.naver.com/bookdb/book_detail.naver?bid=7322841,49,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,"그 분류
#영화드라마원작 #드라마원작"
850,850,1437,Scify,당신을 기다리고 있어,9788963717562,김보영,"9,000원",143,2020,2,4,"['0%', '0%', '100%', '0%', '0%']","['50%', '50%', '0%', '0%', '0%']",7.5,8.0,http://www.yes24.com/Product/Goods/90175705,6,9.0,2020.05.19,0.0,7,http://book.naver.com/bookdb/book_detail.naver?bid=16348366,13,['  국내도서 > 소설/시/희곡 > 장르소설 > SF'],error,error
851,851,1438,Scify,삼체,9788954430074,류츠신,"14,130원",448,2013,62,43,"['42%', '47%', '8%', '3%', '0%']","['39%', '44%', '13%', '5%', '0%']",8.5,9.4,http://www.yes24.com/Product/Goods/10989926,105,14.13,2013.09.15,7.56,72,http://book.naver.com/bookdb/book_detail.naver?bid=7301452,177,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 중국소설']","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 경향신문",error
852,852,1439,Scify,1984,9788901162263,조지 오웰,"8,100원",424,2014,3,14,"['67%', '33%', '0%', '0%', '0%']","['67%', '33%', '0%', '0%', '0%']",9.4,9.8,http://www.yes24.com/Product/Goods/11995501,17,8.1,2014.01.17,7.83,41,http://book.naver.com/bookdb/book_detail.naver?bid=7418454,58,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,error
853,853,1440,Scify,제2 파운데이션,9788960177581,아이작 아시모프,"11,700원",344,2013,4,2,"['25%', '75%', '0%', '0%', '0%']","['25%', '50%', '25%', '0%', '0%']",8.3,10.0,http://www.yes24.com/Product/Goods/11163655,6,11.7,2013.10.04,8.29,14,http://book.naver.com/bookdb/book_detail.naver?bid=7322846,20,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,"그 분류
#영화드라마원작 #드라마원작"
854,854,1441,Scify,별의 계승자 1,9791187206200,제임스 P. 호건,"13,320원",344,2016,27,63,"['56%', '33%', '11%', '0%', '0%']","['52%', '33%', '15%', '0%', '0%']",8.8,9.4,http://www.yes24.com/Product/Goods/29807898,90,13.3,2016.07.25,8.73,59,http://book.naver.com/bookdb/book_detail.naver?bid=10832739,149,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 조선일보",error
855,855,1443,Scify,라마와의 랑데부,9791187206446,아서 C. 클라크,"13,320원",384,2017,12,18,"['33%', '50%', '17%', '0%', '0%']","['42%', '50%', '8%', '0%', '0%']",8.5,9.8,http://www.yes24.com/Product/Goods/37221263,30,13.3,2017.03.15,8.33,26,http://book.naver.com/bookdb/book_detail.naver?bid=11793600,56,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,error
856,856,1444,Scify,SF 명예의 전당 2,9788901110813,로버트 A. 하인라인,"19,800원",581,2010,3,2,"['67%', '33%', '0%', '0%', '0%']","['67%', '33%', '0%', '0%', '0%']",9.4,10.0,http://www.yes24.com/Product/Goods/4240626,5,19.8,2010.09.15,8.0,9,http://book.naver.com/bookdb/book_detail.naver?bid=6370494,14,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 단편소설']",error,error
857,857,1445,Scify,은하수를 여행하는 히치하이커를 위한 안내서 3,9788970134819,더글러스 애덤스,"7,650원",308,2004,8,1,"['38%', '12%', '38%', '0%', '12%']","['25%', '25%', '38%', '0%', '12%']",7.1,10.0,http://www.yes24.com/Product/Goods/1444999,9,7.65,2004.12.25,8.83,16,http://book.naver.com/bookdb/book_detail.naver?bid=1487491,25,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,"그 분류
#아이돌셀러 #방탄소년단이읽은책"
858,858,1446,Scify,신비의 섬 1,9788970635200,쥘 베른,"10,800원",335,2006,4,6,"['75%', '25%', '0%', '0%', '0%']","['75%', '25%', '0%', '0%', '0%']",9.6,9.6,http://www.yes24.com/Product/Goods/2158722,10,10.8,2006.10.10,8.67,13,http://book.naver.com/bookdb/book_detail.naver?bid=2526195,23,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 프랑스소설']",error,error
859,859,1447,Scify,오늘의 SF #1,9788950984526,정소연,"13,500원",324,2019,12,9,"['33%', '58%', '8%', '0%', '0%']","['50%', '25%', '25%', '0%', '0%']",8.6,8.6,http://www.yes24.com/Product/Goods/84227419,21,13.5,2019.11.27,6.0,14,http://book.naver.com/bookdb/book_detail.naver?bid=15872424,35,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 한국소설']","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 한겨레",error
860,860,1448,Scify,밤의 얼굴들,9791190090131,황모과,"11,700원",212,2020,27,5,"['81%', '15%', '0%', '4%', '0%']","['78%', '19%', '0%', '4%', '0%']",9.4,8.0,http://www.yes24.com/Product/Goods/90497263,32,11.7,2020.06.10,9.0,22,http://book.naver.com/bookdb/book_detail.naver?bid=16375979,54,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 한국소설 > 한국 단편소설']","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 경향신문
  국내도서 > 우수출판콘텐츠 제작 지원 사업 선정작 (한국출판문화산업진흥원) > 2020년",error
861,861,1449,Scify,어둠의 왼손,9788952771827,어슐러 K. 르 귄,"12,600원",420,2014,11,16,"['27%', '55%', '18%', '0%', '0%']","['27%', '55%', '18%', '0%', '0%']",8.2,9.2,http://www.yes24.com/Product/Goods/14536114,27,12.6,2014.09.05,8.0,22,http://book.naver.com/bookdb/book_detail.naver?bid=8109757,49,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 단편소설']","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 경향신문",error
862,862,1450,Scify,별의 계승자 5,9791189015589,제임스 P. 호건,"16,200원",560,2019,3,5,"['33%', '67%', '0%', '0%', '0%']","['67%', '33%', '0%', '0%', '0%']",9.0,9.6,http://www.yes24.com/Product/Goods/72335053,8,16.2,2019.05.10,0.0,3,http://book.naver.com/bookdb/book_detail.naver?bid=14827485,11,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,"그 분류
#다중우주 #과학미스터리"
863,863,1451,Scify,높은 성의 사내,9788993094350,필립 K. 딕,"12,150원",477,2011,15,5,"['27%', '27%', '47%', '0%', '0%']","['20%', '47%', '33%', '0%', '0%']",7.7,8.8,http://www.yes24.com/Product/Goods/5676581,20,12.15,2011.09.10,7.0,23,http://book.naver.com/bookdb/book_detail.naver?bid=6726766,43,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","상내역 및 미디어 추천 분류
  국내도서 > 해외문학상 수상작 > 휴고상 수상작",error
864,864,1452,Scify,노인의 전쟁,9788946417410,존 스칼지,"10,800원",456,2009,38,11,"['66%', '26%', '8%', '0%', '0%']","['39%', '45%', '16%', '0%', '0%']",8.8,9.6,http://www.yes24.com/Product/Goods/3262412,49,10.8,2009.01.23,8.58,146,http://book.naver.com/bookdb/book_detail.naver?bid=5347190,195,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,error
865,865,1455,Scify,별의 계승자 2,9791187206675,제임스 P. 호건,"13,320원",356,2017,8,16,"['88%', '12%', '0%', '0%', '0%']","['75%', '25%', '0%', '0%', '0%']",9.7,9.6,http://www.yes24.com/Product/Goods/44503045,24,13.3,2017.08.25,7.75,11,http://book.naver.com/bookdb/book_detail.naver?bid=12429938,35,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 조선일보",error
866,866,1456,Scify,콘택트 1,9788983710918,칼 세이건,"9,000원",294,2001,5,2,"['40%', '60%', '0%', '0%', '0%']","['20%', '40%', '40%', '0%', '0%']",8.2,10.0,http://www.yes24.com/Product/Goods/242017,7,9.0,2001.12.10,8.29,17,http://book.naver.com/bookdb/book_detail.naver?bid=66694,24,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 테마소설 > 영화와 드라마 원작', '  국내도서 > 소설/시/희곡 > 세계각국소설 > 기타 국가의 소설', '  국내도서 > 자연과학 > 천문학 > 천문학 일반']",error,error
867,867,1457,Scify,삼체 3부,9788954439923,류츠신,"15,750원",804,2019,8,22,"['88%', '12%', '0%', '0%', '0%']","['75%', '12%', '12%', '0%', '0%']",9.5,9.6,http://www.yes24.com/Product/Goods/77131776,30,15.75,2019.08.20,9.67,7,http://book.naver.com/bookdb/book_detail.naver?bid=15261572,37,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 중국소설']",error,"그 분류
#아기다리고기다리던책 #저커버그추천 #오바마추천"
868,868,1458,Scify,별의 계승자 4,9791189015404,제임스 P. 호건,"16,200원",664,2018,3,9,"['0%', '100%', '0%', '0%', '0%']","['33%', '67%', '0%', '0%', '0%']",8.3,9.6,http://www.yes24.com/Product/Goods/67449486,12,16.2,2018.12.20,0.0,5,http://book.naver.com/bookdb/book_detail.naver?bid=14365317,17,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,error
869,869,1459,Scify,은하수를 여행하는 히치하이커를 위한 안내서 4,9788970134918,더글러스 애덤스,"8,100원",294,2005,7,1,"['29%', '29%', '14%', '0%', '29%']","['29%', '29%', '29%', '0%', '14%']",6.9,10.0,http://www.yes24.com/Product/Goods/1449471,8,8.1,2005.01.15,8.25,13,http://book.naver.com/bookdb/book_detail.naver?bid=1501601,21,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,"그 분류
#아이돌셀러 #방탄소년단이읽은책"
870,870,1460,Scify,빙글빙글 우주군,9791196866761,배명훈,"13,320원",480,2020,17,15,"['53%', '41%', '6%', '0%', '0%']","['71%', '24%', '6%', '0%', '0%']",9.1,9.8,http://www.yes24.com/Product/Goods/92321856,32,13.3,2020.09.01,9.0,17,http://book.naver.com/bookdb/book_detail.naver?bid=16656427,49,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 한국소설 > 한국 장편소설']","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 동아일보
  국내도서 > 미디어 추천 > 경향신문",error
871,871,1461,Scify,SF 명예의 전당 1,9788901104935,아이작 아시모프,"19,800원",528,2010,5,3,"['80%', '20%', '0%', '0%', '0%']","['40%', '60%', '0%', '0%', '0%']",9.2,8.6,http://www.yes24.com/Product/Goods/3977545,8,19.8,2010.06.30,9.2,31,http://book.naver.com/bookdb/book_detail.naver?bid=6317636,39,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 단편소설']",error,error
872,872,1462,Scify,신비의 섬 3,9788970635224,쥘 베른,"10,800원",345,2006,3,4,"['67%', '33%', '0%', '0%', '0%']","['67%', '33%', '0%', '0%', '0%']",9.4,10.0,http://www.yes24.com/Product/Goods/2158724,7,10.8,2006.10.10,7.0,4,http://book.naver.com/bookdb/book_detail.naver?bid=2526254,11,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 프랑스소설']",error,error
873,873,1463,Scify,은하수를 여행하는 히치하이커를 위한 안내서 5,9788970134925,더글러스 애덤스,"8,100원",351,2005,7,1,"['29%', '14%', '43%', '0%', '14%']","['29%', '14%', '43%', '0%', '14%']",6.8,10.0,http://www.yes24.com/Product/Goods/1449472,8,8.1,2005.01.15,8.71,15,http://book.naver.com/bookdb/book_detail.naver?bid=1501602,23,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,"그 분류
#아이돌셀러 #방탄소년단이읽은책"
874,874,1465,Scify,에셔의 손,9791196090258,김백상,"12,150원",408,2018,8,8,"['75%', '25%', '0%', '0%', '0%']","['75%', '12%', '12%', '0%', '0%']",9.4,10.0,http://www.yes24.com/Product/Goods/60497941,16,12.15,2018.04.25,0.0,14,http://book.naver.com/bookdb/book_detail.naver?bid=13551937,30,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 한국소설 > 한국 장편소설']","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 한겨레",error
875,875,1466,Scify,디오게네스 변주곡,9791160074659,찬호께이,"15,750원",460,2020,34,15,"['76%', '24%', '0%', '0%', '0%']","['82%', '18%', '0%', '0%', '0%']",9.6,9.8,http://www.yes24.com/Product/Goods/88373352,49,15.75,2020.02.19,9.0,32,http://book.naver.com/bookdb/book_detail.naver?bid=16262891,81,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 중국소설']",error,"그 분류
#음악소설 #반전미스터리"
876,876,1467,Scify,별의 계승자 3,9791187206965,제임스 P. 호건,"13,320원",480,2017,5,11,"['60%', '40%', '0%', '0%', '0%']","['80%', '20%', '0%', '0%', '0%']",9.4,9.4,http://www.yes24.com/Product/Goods/58083920,16,13.3,2018.01.25,10.0,5,http://book.naver.com/bookdb/book_detail.naver?bid=13219552,21,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,error
877,877,1468,Scify,신 제2부,9788932915265,베르나르 베르베르,"13,320원",638,2011,2,2,"['0%', '0%', '100%', '0%', '0%']","['0%', '0%', '100%', '0%', '0%']",6.0,10.0,http://www.yes24.com/Product/Goods/5445442,4,13.3,2011.07.25,8.08,54,http://book.naver.com/bookdb/book_detail.naver?bid=6702485,58,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 프랑스소설']",error,error
878,878,1469,Scify,SF 거장과 걸작의 연대기,9788971999905,김보영,"17,550원",374,2019,9,8,"['67%', '33%', '0%', '0%', '0%']","['56%', '44%', '0%', '0%', '0%']",9.3,8.6,http://www.yes24.com/Product/Goods/85172982,17,17.55,2019.12.30,8.5,8,http://book.naver.com/bookdb/book_detail.naver?bid=15975552,25,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 비평/창작/이론 > 문학의 이해', '  국내도서 > 소설/시/희곡 > 비평/창작/이론']","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 동아일보
  국내도서 > 미디어 추천 > 한겨레",error
879,879,1470,Scify,삼체 2부,9788954436472,류츠신,"15,120원",708,2016,21,26,"['48%', '43%', '10%', '0%', '0%']","['43%', '48%', '10%', '0%', '0%']",8.7,9.4,http://www.yes24.com/Product/Goods/30656283,47,15.12,2016.08.31,8.71,29,http://book.naver.com/bookdb/book_detail.naver?bid=10966336,76,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 중국소설']",error,"그 분류
#저커버그추천 #오바마추천"
880,880,1471,Scify,은하수를 여행하는 히치하이커를 위한 안내서 6,9788970137476,오언 콜퍼,"10,800원",493,2010,3,3,"['33%', '67%', '0%', '0%', '0%']","['33%', '67%', '0%', '0%', '0%']",8.6,10.0,http://www.yes24.com/Product/Goods/3639829,6,10.8,2010.01.05,8.5,9,http://book.naver.com/bookdb/book_detail.naver?bid=6196094,15,"['  국내도서 > 소설/시/희곡 > 장르소설 > SF', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,"그 분류
#아이돌셀러 #방탄소년단이읽은책"
