,index,Unnamed: 0,Genere,Title,Author,ISBN,Num_Pages_AZ,Pub_Date_AZ,Lingua_AZ,Avg_Rat_AZ,Distr_Rat_AZ,N_Votes_AZ,N_Reviews_AZ,Link_AZ,Num_Pag_AN,N_Votes_AN,N_Reviews_AN,Avg_Rat_AN,Pub_Date_AN,Genere_Suggerito_AN,Lingua_AN,Link_AN
837,847,847,Thriller,Il commissario Bordelli,Marco Vichi (Autore),978-8850259519,216,"
Editore
‏
:
‎

TEA (11 febbraio 2021)
","
Lingua
‏
:
‎

Italiano
",4.1,"['44%', '32%', '15%', '6%', '3%']",478.0,146.0,https://www.amazon.it/commissario-Bordelli-Marco-Vichi/dp/8850259514/ref=sr_1_110?dchild=1&m=A1IZZI10GE0KEI&qid=1633023837&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-110,error,0,0,0.0,error,error,error,https://www.anobii.com/search/978-8850259519/books
838,848,848,Thriller,Il confine,"Don Winslow (Autore),",978-8806230630,922,"
Editore
‏
:
‎

Einaudi (18 giugno 2019)
","
Lingua
‏
:
‎

Italiano
",4.6,"['73%', '17%', '6%', '2%', '2%']",421.0,123.0,https://www.amazon.it/confine-Don-Winslow/dp/8806230638/ref=sr_1_293?dchild=1&m=A1IZZI10GE0KEI&qid=1633023853&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-293,error,350,54,4.35,error,error,error,https://www.anobii.com/search/978-8806230630/books
839,849,849,Thriller,Il cuoco dell'Alcyon,Andrea Camilleri (Autore),978-8838939440,251,"
Editore
‏
:
‎

Sellerio Editore Palermo (30 maggio 2019)
","
Lingua
‏
:
‎

Italiano
",4.4,"['62%', '21%', '10%', '4%', '2%']",1066.0,374.0,https://www.amazon.it/cuoco-dellAlcyon-Andrea-Camilleri/dp/8838939446/ref=sr_1_255?dchild=1&m=A1IZZI10GE0KEI&qid=1633023849&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-255,error,729,93,3.57,error,error,error,https://www.anobii.com/search/978-8838939440/books
840,850,850,Thriller,Il domatore di leoni. I delitti di Fjällbacka (Vol. 9),"Camilla Läckberg (Autore),",978-8831743174,464,"
Editore
‏
:
‎

Marsilio (20 settembre 2018)
","
Lingua
‏
:
‎

Italiano
",4.3,"['57%', '26%', '12%', '3%', '2%']",389.0,145.0,https://www.amazon.it/domatore-leoni-delitti-Fj%C3%A4llbacka/dp/8831743171/ref=sr_1_177?dchild=1&m=A1IZZI10GE0KEI&qid=1633023844&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-177,error,0,0,0.0,error,error,error,https://www.anobii.com/search/978-8831743174/books
841,851,851,Thriller,Il filo rosso,Paola Barbato (Autore),978-8868369323,384,"
Editore
‏
:
‎

Piemme (4 giugno 2019)
","
Lingua
‏
:
‎

Italiano
",4.3,"['64%', '22%', '5%', '5%', '5%']",102.0,24.0,https://www.amazon.it/filo-rosso-Paola-Barbato/dp/886836932X/ref=sr_1_320?dchild=1&m=A1IZZI10GE0KEI&qid=1633023854&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-320,error,301,87,3.94,error,error,error,https://www.anobii.com/search/978-8868369323/books
842,852,852,Thriller,Il gioco del suggeritore,Donato Carrisi (Autore),978-8850255542,400,"
Editore
‏
:
‎

TEA (21 novembre 2019)
","
Lingua
‏
:
‎

Italiano
",4.1,"['50%', '24%', '15%', '7%', '4%']",1362.0,308.0,https://www.amazon.it/gioco-del-suggeritore-Donato-Carrisi/dp/8850255543/ref=sr_1_104?dchild=1&m=A1IZZI10GE0KEI&qid=1633023837&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-104,error,596,86,3.43,error,error,error,https://www.anobii.com/search/978-8850255542/books
843,853,853,Thriller,Il gioco dell'angelo,"Carlos Ruiz Zafón (Autore),",978-8804667216,466,"
Editore
‏
:
‎

Mondadori; 2° edizione (30 maggio 2016)
","
Lingua
‏
:
‎

Italiano
",4.3,"['58%', '23%', '12%', '5%', '2%']",762.0,193.0,https://www.amazon.it/gioco-dellangelo-Carlos-Ruiz-Zaf%C3%B3n/dp/8804667214/ref=sr_1_29?dchild=1&m=A1IZZI10GE0KEI&qid=1633023830&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-29,error,13709,2105,3.68,error,error,error,https://www.anobii.com/search/978-8804667216/books
844,854,854,Thriller,Il gioco delle tre carte,Marco Malvaldi (Autore),978-8838923340,208,"
Editore
‏
:
‎

Sellerio Editore Palermo (30 ottobre 2008)
","
Lingua
‏
:
‎

Italiano
",4.2,"['50%', '29%', '16%', '4%', '1%']",226.0,66.0,https://www.amazon.it/gioco-delle-tre-carte/dp/8838923345/ref=sr_1_233?dchild=1&m=A1IZZI10GE0KEI&qid=1633023848&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-233,error,2723,467,3.58,error,error,error,https://www.anobii.com/search/978-8838923340/books
845,855,855,Thriller,Il giorno dei morti. L'autunno del commissario Ricciardi,Maurizio De Giovanni (Autore),978-8806213930,312,"
Editore
‏
:
‎

Einaudi; 1° edizione (12 giugno 2012)
","
Lingua
‏
:
‎

Italiano
",4.5,"['67%', '23%', '7%', '2%', '2%']",722.0,142.0,https://www.amazon.it/giorno-morti-Lautunno-commissario-Ricciardi/dp/8806213938/ref=sr_1_265?dchild=1&m=A1IZZI10GE0KEI&qid=1633023850&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-265,error,1462,280,4.21,error,error,error,https://www.anobii.com/search/978-8806213930/books
846,856,856,Thriller,Il giudice e il suo boia,"Friedrich Dürrenmatt (Autore),",978-8845934704,121,"
Editore
‏
:
‎

Adelphi (13 febbraio 2020)
","
Lingua
‏
:
‎

Italiano
",4.2,"['53%', '26%', '16%', '2%', '4%']",98.0,19.0,https://www.amazon.it/giudice-suo-boia-Friedrich-D%C3%BCrrenmatt/dp/8845934705/ref=sr_1_377?dchild=1&m=A1IZZI10GE0KEI&qid=1633023860&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-377,error,1975,250,3.95,error,"[' Criminalità ', ' Narrativa & Letteratura ', ' Mistero & Gialli ']",error,https://www.anobii.com/search/978-8845934704/books
847,857,857,Thriller,Il guardiano del faro. I delitti di Fjällbacka (Vol. 7),"Camilla Läckberg (Autore),",978-8831743136,446,"
Editore
‏
:
‎

Marsilio (20 settembre 2018)
","
Lingua
‏
:
‎

Italiano
",4.2,"['49%', '31%', '13%', '5%', '2%']",491.0,181.0,https://www.amazon.it/guardiano-del-faro-delitti-Fj%C3%A4llbacka/dp/8831743139/ref=sr_1_287?dchild=1&m=A1IZZI10GE0KEI&qid=1633023852&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-287,error,1030,128,3.57,error,error,error,https://www.anobii.com/search/978-8831743136/books
848,858,858,Thriller,Il ladro di anime,"Sebastian Fitzek (Autore),",978-8806239817,229,"
Editore
‏
:
‎

Einaudi (11 giugno 2019)
","
Lingua
‏
:
‎

Italiano
",4.2,"['59%', '18%', '14%', '5%', '4%']",264.0,107.0,https://www.amazon.it/ladro-anime-Sebastian-Fitzek/dp/8806239813/ref=sr_1_109?dchild=1&m=A1IZZI10GE0KEI&qid=1633023837&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-109,error,304,54,3.82,error,"[' Intrattenimento ', ' Narrativa & Letteratura ']",error,https://www.anobii.com/search/978-8806239817/books
849,859,859,Thriller,Il libro dei Baltimore,"Joël Dicker (Autore),",978-8893445511,592,"
Editore
‏
:
‎

La nave di Teseo (10 maggio 2018)
","
Lingua
‏
:
‎

Italiano
",4.4,"['59%', '26%', '10%', '3%', '2%']",2333.0,591.0,https://www.amazon.it/libro-dei-Baltimore-Jo%C3%ABl-Dicker/dp/8893445514/ref=sr_1_31?dchild=1&m=A1IZZI10GE0KEI&qid=1633023830&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-31,error,1414,204,3.83,error," Famiglia, Sesso & Relazioni ",error,https://www.anobii.com/search/978-8893445511/books
850,860,860,Thriller,Il maestro delle ombre. La trilogia di Marcus,Donato Carrisi (Autore),978-8850247998,359,"
Editore
‏
:
‎

TEA (28 settembre 2017)
","
Lingua
‏
:
‎

Italiano
",4.2,"['54%', '24%', '13%', '6%', '3%']",1007.0,342.0,https://www.amazon.it/maestro-delle-ombre-Donato-Carrisi/dp/8850247990/ref=sr_1_60?dchild=1&m=A1IZZI10GE0KEI&qid=1633023832&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-60,359,799,105,3.45,"Editore
TEA","[' Narrativa & Letteratura ', ' Mistero & Gialli ']","Riguardo questa edizione
Tutte le edizioni",https://www.anobii.com/search/978-8850247998/books
851,861,861,Thriller,Il male non dimentica. La Trilogia del male (Vol. 3),Roberto Costantini (Autore),978-8831741064,525,"
Editore
‏
:
‎

Marsilio (30 agosto 2018)
","
Lingua
‏
:
‎

Italiano
",4.5,"['70%', '20%', '5%', '4%', '1%']",89.0,35.0,https://www.amazon.it/male-non-dimentica-Trilogia-del/dp/8831741063/ref=sr_1_181?dchild=1&m=A1IZZI10GE0KEI&qid=1633023844&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-181,525,538,79,3.77,"Editore
Marsilio (Universale Economica Feltrinelli)",[' Mistero & Gialli '],"Riguardo questa edizione
Tutte le edizioni",https://www.anobii.com/search/978-8831741064/books
852,862,862,Thriller,Il mastino dei Baskerville,"Arthur Conan Doyle (Autore),",978-8807901843,251,"
Editore
‏
:
‎

Feltrinelli; 3° edizione (14 gennaio 2015)
","
Lingua
‏
:
‎

Italiano
",4.5,"['69%', '17%', '9%', '1%', '4%']",355.0,101.0,https://www.amazon.it/mastino-Baskerville-Arthur-Conan-Doyle/dp/8807901846/ref=sr_1_25?dchild=1&m=A1IZZI10GE0KEI&qid=1633023830&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-25,error,6662,496,3.99,error,error,error,https://www.anobii.com/search/978-8807901843/books
853,863,863,Thriller,Il metodo del coccodrillo,Maurizio De Giovanni (Autore),978-8806230883,300,"
Editore
‏
:
‎

Einaudi; 1° edizione (23 febbraio 2016)
","
Lingua
‏
:
‎

Italiano
",4.5,"['62%', '29%', '7%', '1%', '1%']",580.0,146.0,https://www.amazon.it/metodo-del-coccodrillo-Maurizio-Giovanni/dp/8806230883/ref=sr_1_113?dchild=1&m=A1IZZI10GE0KEI&qid=1633023838&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-113,error,1651,321,3.97,error,"[' Criminalità ', ' Narrativa & Letteratura ', ' Mistero & Gialli ']",error,https://www.anobii.com/search/978-8806230883/books
854,864,864,Thriller,Il miglio verde,"Stephen King (Autore),",978-8868360283,556,"
Editore
‏
:
‎

Sperling & Kupfer; 3° edizione (28 giugno 2013)
","
Lingua
‏
:
‎

Italiano
",4.8,"['84%', '11%', '3%', '1%', '1%']",345.0,117.0,https://www.amazon.it/miglio-verde-Stephen-King/dp/8868360284/ref=sr_1_135?dchild=1&m=A1IZZI10GE0KEI&qid=1633023839&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-135,error,5576,548,4.44,error,error,error,https://www.anobii.com/search/978-8868360283/books
855,865,865,Thriller,Il mio cuore cattivo,"Wulf Dorn (Autore),",978-8850238118,347,"
Editore
‏
:
‎

TEA; TEA edizione (12 febbraio 2015)
","
Lingua
‏
:
‎

Italiano
",4.2,"['52%', '26%', '16%', '4%', '2%']",332.0,131.0,https://www.amazon.it/mio-cuore-cattivo-Wulf-Dorn/dp/8850238118/ref=sr_1_366?dchild=1&m=A1IZZI10GE0KEI&qid=1633023859&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-366,error,598,111,3.65,error,error,error,https://www.anobii.com/search/978-8850238118/books
856,866,866,Thriller,Il morso della vipera,Alice Basso (Autore),978-8811812135,302,"
Editore
‏
:
‎

Garzanti (2 luglio 2020)
","
Lingua
‏
:
‎

Italiano
",4.2,"['48%', '32%', '13%', '5%', '2%']",1170.0,139.0,https://www.amazon.it/morso-della-vipera-Alice-Basso/dp/8811812135/ref=sr_1_164?dchild=1&m=A1IZZI10GE0KEI&qid=1633023842&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-164,error,261,41,3.65,error,error,error,https://www.anobii.com/search/978-8811812135/books
857,867,867,Thriller,Il nuovo venuto. Un'indagine del commissario Bordelli,Marco Vichi (Autore),978-8850211562,429,"
Editore
‏
:
‎

TEA (13 aprile 2006)
","
Lingua
‏
:
‎

Italiano
",4.2,"['42%', '40%', '13%', '4%', '1%']",455.0,70.0,https://www.amazon.it/nuovo-venuto-Unindagine-commissario-Bordelli/dp/8850211562/ref=sr_1_144?dchild=1&m=A1IZZI10GE0KEI&qid=1633023839&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-144,error,568,85,3.69,error,error,error,https://www.anobii.com/search/978-8850211562/books
858,868,868,Thriller,Il pianto dell'alba. Ultima ombra per il commissario Ricciardi,Maurizio De Giovanni (Autore),978-8806245856,304,"
Editore
‏
:
‎

Einaudi (3 giugno 2020)
","
Lingua
‏
:
‎

Italiano
",4.5,"['67%', '20%', '7%', '2%', '4%']",1042.0,257.0,https://www.amazon.it/pianto-dellalba-Ultima-commissario-Ricciardi/dp/8806245856/ref=sr_1_145?dchild=1&m=A1IZZI10GE0KEI&qid=1633023841&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-145,304,46,7,4.05,"Editore
Einaudi",error,Riguardo questa edizione,https://www.anobii.com/search/978-8806245856/books
859,869,869,Thriller,Il pipistrello,"Jo Nesbø (Autore),",978-8806234263,416,"
Editore
‏
:
‎

Einaudi (28 marzo 2017)
","
Lingua
‏
:
‎

Italiano
",3.8,"['35%', '31%', '21%', '8%', '5%']",451.0,150.0,https://www.amazon.it/pipistrello-Jo-Nesb%C3%B8/dp/8806234269/ref=sr_1_323?dchild=1&m=A1IZZI10GE0KEI&qid=1633023856&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-323,error,1190,173,3.33,error,error,error,https://www.anobii.com/search/978-8806234263/books
860,870,870,Thriller,Il posto di ognuno. L'estate del commissario Ricciardi,Maurizio De Giovanni (Autore),978-8806213923,325,"
Editore
‏
:
‎

Einaudi (12 giugno 2012)
","
Lingua
‏
:
‎

Italiano
",4.4,"['61%', '27%', '8%', '2%', '2%']",643.0,104.0,https://www.amazon.it/posto-ognuno-Lestate-commissario-Ricciardi/dp/880621392X/ref=sr_1_193?dchild=1&m=A1IZZI10GE0KEI&qid=1633023845&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-193,error,1550,258,4.05,error,error,error,https://www.anobii.com/search/978-8806213923/books
861,871,871,Thriller,Il potere del cane,"Don Winslow (Autore),",978-8806219703,719,"
Editore
‏
:
‎

Einaudi; 1° edizione (10 febbraio 2014)
","
Lingua
‏
:
‎

Italiano
",4.4,"['59%', '28%', '7%', '4%', '2%']",436.0,150.0,https://www.amazon.it/potere-del-cane-Don-Winslow/dp/8806219707/ref=sr_1_84?dchild=1&m=A1IZZI10GE0KEI&qid=1633023835&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-84,error,2829,570,4.39,error,error,error,https://www.anobii.com/search/978-8806219703/books
862,872,872,Thriller,Il predicatore. I delitti di Fjällbacka (Vol. 2),"Camilla Läckberg (Autore),",978-8831712699,462,"
Editore
‏
:
‎

Marsilio (10 maggio 2018)
","
Lingua
‏
:
‎

Italiano
",4.2,"['51%', '31%', '12%', '4%', '2%']",354.0,138.0,https://www.amazon.it/predicatore-delitti-Fj%C3%A4llbacka-Camilla-L%C3%A4ckberg/dp/8831712691/ref=sr_1_183?dchild=1&m=A1IZZI10GE0KEI&qid=1633023844&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-183,error,2585,359,3.67,error,error,error,https://www.anobii.com/search/978-8831712699/books
863,873,873,Thriller,Il primo cadavere,"Angela Marsons (Autore),",978-8822739308,384,"
Editore
‏
:
‎

Newton Compton Editori (7 settembre 2020)
","
Lingua
‏
:
‎

Italiano
",4.2,"['46%', '38%', '12%', '3%', '1%']",3274.0,158.0,https://www.amazon.it/primo-cadavere-Angela-Marsons/dp/8822739302/ref=sr_1_87?dchild=1&m=A1IZZI10GE0KEI&qid=1633023835&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-87,error,16,1,3.78,error,error,error,https://www.anobii.com/search/978-8822739308/books
864,874,874,Thriller,Il purgatorio dell'angelo. Confessioni per il commissario Ricciardi,Maurizio De Giovanni (Autore),978-8806243814,356,"
Editore
‏
:
‎

Einaudi; 2° edizione (23 luglio 2019)
","
Lingua
‏
:
‎

Italiano
",4.6,"['68%', '23%', '6%', '1%', '2%']",750.0,114.0,https://www.amazon.it/purgatorio-dellangelo-Confessioni-commissario-Ricciardi/dp/8806243810/ref=sr_1_107?dchild=1&m=A1IZZI10GE0KEI&qid=1633023837&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-107,error,2,4,3.75,error,error,error,https://www.anobii.com/search/978-8806243814/books
865,875,875,Thriller,Il segno dei quattro,"Arthur Conan Doyle (Autore),",978-8807902567,176,"
Editore
‏
:
‎

Feltrinelli (2 marzo 2017)
","
Lingua
‏
:
‎

Italiano
",4.5,"['67%', '22%', '7%', '2%', '2%']",75.0,14.0,https://www.amazon.it/segno-quattro-Arthur-Conan-Doyle/dp/8807902567/ref=sr_1_158?dchild=1&m=A1IZZI10GE0KEI&qid=1633023841&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-158,error,2707,191,3.79,error,error,error,https://www.anobii.com/search/978-8807902567/books
866,876,876,Thriller,Il segreto degli angeli. I delitti di Fjällbacka (Vol. 8),"Camilla Läckberg (Autore),",978-8831743167,480,"
Editore
‏
:
‎

Marsilio (20 settembre 2018)
","
Lingua
‏
:
‎

Italiano
",4.4,"['58%', '28%', '9%', '3%', '2%']",386.0,155.0,https://www.amazon.it/segreto-degli-angeli-delitti-Fj%C3%A4llbacka/dp/8831743163/ref=sr_1_210?dchild=1&m=A1IZZI10GE0KEI&qid=1633023846&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-210,error,835,107,3.72,error, Narrativa & Letteratura ,error,https://www.anobii.com/search/978-8831743167/books
867,877,877,Thriller,Il segreto del mercante di libri,Marcello Simoni (Autore),978-8822740571,345,"
Editore
‏
:
‎

Newton Compton Editori (29 giugno 2020)
","
Lingua
‏
:
‎

Italiano
",4.0,"['45%', '27%', '19%', '5%', '5%']",407.0,45.0,https://www.amazon.it/segreto-del-mercante-libri/dp/8822740572/ref=sr_1_85?dchild=1&m=A1IZZI10GE0KEI&qid=1633023835&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-85,error,29,57,3.41,error,error,error,https://www.anobii.com/search/978-8822740571/books
868,878,878,Thriller,Il senso del dolore. L'inverno del commissario Ricciardi,Maurizio De Giovanni (Autore),978-8806213916,206,"
Editore
‏
:
‎

Einaudi; 1° edizione (12 giugno 2012)
","
Lingua
‏
:
‎

Italiano
",4.4,"['58%', '29%', '9%', '2%', '2%']",1087.0,201.0,https://www.amazon.it/senso-dolore-Linverno-commissario-Ricciardi/dp/8806213911/ref=sr_1_59?dchild=1&m=A1IZZI10GE0KEI&qid=1633023832&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-59,error,2343,471,3.88,error,error,error,https://www.anobii.com/search/978-8806213916/books
869,879,879,Thriller,Il simbolo perduto,"Dan Brown (Autore),",978-8804667254,604,"
Editore
‏
:
‎

Mondadori; 2° edizione (18 maggio 2016)
","
Lingua
‏
:
‎

Italiano
",4.4,"['64%', '21%', '9%', '4%', '3%']",544.0,257.0,https://www.amazon.it/simbolo-perduto-Dan-Brown/dp/8804667257/ref=sr_1_63?dchild=1&m=A1IZZI10GE0KEI&qid=1633023832&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-63,error,48,5,3.47,error,error,error,https://www.anobii.com/search/978-8804667254/books
870,880,880,Thriller,Il suggeritore,Donato Carrisi (Autore),978-8850248599,462,"
Editore
‏
:
‎

TEA (16 novembre 2017)
","
Lingua
‏
:
‎

Italiano
",4.4,"['63%', '25%', '7%', '2%', '3%']",2601.0,919.0,https://www.amazon.it/suggeritore-Donato-Carrisi/dp/8850248598/ref=sr_1_94?dchild=1&m=A1IZZI10GE0KEI&qid=1633023835&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-94,error,6186,1279,4.0,error,error,error,https://www.anobii.com/search/978-8850248599/books
871,881,881,Thriller,Imperium,"Robert Harris (Autore),",978-8804671800,347,"
Editore
‏
:
‎

Mondadori (20 ottobre 2016)
","
Lingua
‏
:
‎

Italiano
",4.3,"['55%', '29%', '9%', '4%', '3%']",185.0,46.0,https://www.amazon.it/Imperium-Robert-Harris/dp/8804671807/ref=sr_1_102?dchild=1&m=A1IZZI10GE0KEI&qid=1633023837&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-102,error,704,120,3.88,error,error,error,https://www.anobii.com/search/978-8804671800/books
872,882,882,Thriller,In fondo al tuo cuore. Inferno per il commissario Ricciardi,Maurizio De Giovanni (Autore),978-8806228002,518,"
Editore
‏
:
‎

Einaudi (22 settembre 2015)
","
Lingua
‏
:
‎

Italiano
",4.6,"['70%', '22%', '5%', '2%', '1%']",626.0,150.0,https://www.amazon.it/fondo-cuore-Inferno-commissario-Ricciardi/dp/8806228005/ref=sr_1_155?dchild=1&m=A1IZZI10GE0KEI&qid=1633023841&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-155,518,1005,169,4.03,"Editore
Einaudi (Stile Libero Big)","[' Narrativa & Letteratura ', ' Rosa ', ' Mistero & Gialli ']","Riguardo questa edizione
Tutte le edizioni",https://www.anobii.com/search/978-8806228002/books
873,883,883,Thriller,Inferno,"Dan Brown (Autore),",978-8804665373,522,"
Editore
‏
:
‎

Mondadori (20 settembre 2016)
","
Lingua
‏
:
‎

Italiano
",4.2,"['57%', '21%', '12%', '5%', '4%']",1471.0,1113.0,https://www.amazon.it/Inferno-Dan-Brown/dp/8804665378/ref=sr_1_115?dchild=1&m=A1IZZI10GE0KEI&qid=1633023838&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-115,error,5139,945,3.54,error,error,error,https://www.anobii.com/search/978-8804665373/books
874,884,884,Thriller,Io sono l'abisso,Donato Carrisi (Autore),978-8830453500,384,"
Editore
‏
:
‎

Longanesi (23 novembre 2020)
","
Lingua
‏
:
‎

Italiano
",4.3,"['53%', '29%', '12%', '4%', '2%']",4044.0,252.0,https://www.amazon.it/Io-sono-labisso-Donato-Carrisi/dp/8830453501/ref=sr_1_23?dchild=1&m=A1IZZI10GE0KEI&qid=1633023830&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-23,error,444,62,3.85,error,error,error,https://www.anobii.com/search/978-8830453500/books
875,885,885,Thriller,Joyland,"Stephen King (Autore),",978-8868363093,351,"
Editore
‏
:
‎

Sperling & Kupfer (16 febbraio 2016)
","
Lingua
‏
:
‎

Italiano
",4.4,"['60%', '24%', '14%', '2%', '1%']",389.0,203.0,https://www.amazon.it/Joyland-Stephen-King/dp/8868363097/ref=sr_1_328?dchild=1&m=A1IZZI10GE0KEI&qid=1633023856&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-328,error,2230,477,3.66,error,error,error,https://www.anobii.com/search/978-8868363093/books
876,886,886,Thriller,L'amore bugiardo,"Gillian Flynn (Autore),",978-8817088459,462,"
Editore
‏
:
‎

BUR Biblioteca Univ. Rizzoli (16 giugno 2016)
","
Lingua
‏
:
‎

Italiano
",4.1,"['45%', '31%', '14%', '5%', '4%']",493.0,330.0,https://www.amazon.it/Lamore-bugiardo-Gillian-Flynn/dp/8817088455/ref=sr_1_312?dchild=1&m=A1IZZI10GE0KEI&qid=1633023854&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-312,error,2360,474,3.82,error,error,error,https://www.anobii.com/search/978-8817088459/books
877,887,887,Thriller,L'anello mancante. Cinque indagini di Rocco Schiavone,Antonio Manzini (Autore),978-8838938085,235,"
Editore
‏
:
‎

Sellerio Editore Palermo (26 aprile 2018)
","
Lingua
‏
:
‎

Italiano
",4.4,"['58%', '27%', '9%', '3%', '2%']",347.0,63.0,https://www.amazon.it/Lanello-mancante-Cinque-indagini-Schiavone/dp/8838938083/ref=sr_1_91?dchild=1&m=A1IZZI10GE0KEI&qid=1633023835&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-91,244,373,42,3.58,"Editore
Sellerio (La memoria, 1096)",error,"Riguardo questa edizione
Tutte le edizioni",https://www.anobii.com/search/978-8838938085/books
