,index,Genere,Genere_Suggerito,Pud_Data,Title,Author,ISBN,Num_Pages_GR,Stars_GR,Distr_Rat_GR,N_Votes_GR,N_Reviews_GR,GR_link,Stars_AZ,Distr_Rat_AZ,N_Votes_AZ,N_Reviews_AZ,AZ_link
921,989,Scify,"['Science Fiction\n1,537 users', 'Fiction\n465 users', 'Space > Space Opera\n254 users', 'Science Fiction Fantasy\n106 users', 'Space\n83 users', 'Audiobook\n66 users', 'Speculative Fiction\n59 users', 'Fantasy\n55 users', 'GLBT > Queer\n44 users']",Published October 6th 2015 by Orbit,Ancillary Mercy,Ann Leckie,9780356502427,330,4.19,"['42%', '40%', '14%', '3%', '1%']",37392,2913,https://www.goodreads.com/book/show/23533039-ancillary-mercy,4.5,"['64%', '25%', '7%', '3%', '1%']",1017.0,543.0,https://www.amazon.it/s?k=9780356502427&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
922,990,Scify,"['Science Fiction\n1,528 users', 'Science Fiction > Cyberpunk\n1,070 users', 'Fiction\n690 users', 'Science Fiction Fantasy\n94 users', 'Science Fiction > Dystopia\n73 users', 'Novels\n58 users', 'Fantasy\n53 users', 'Speculative Fiction\n41 users', 'Literature > American\n34 users']",Published March 7th 2006 by Ace Books (first published 1986),Count Zero,William Gibson,9780441013678,308,4.01,"['32%', '43%', '21%', '3%', '1%']",48895,1270,https://www.goodreads.com/book/show/22200.Count_Zero,4.5,"['68%', '21%', '9%', '1%', '1%']",1230.0,230.0,https://www.amazon.it/s?k=9780441013678&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
923,991,Scify,"['Science Fiction\n1,521 users', 'Fiction\n445 users', 'Classics\n143 users', 'Mystery\n85 users', 'Hugo Awards\n80 users', 'Science Fiction Fantasy\n77 users', 'Mystery > Crime\n63 users', 'Fantasy\n53 users', 'Speculative Fiction\n43 users']",Published July 8th 1999 by Millennium (first published March 1953),The Demolished Man,Alfred Bester,9781857988222,250,3.98,"['34%', '38%', '20%', '5%', '2%']",30706,1392,https://www.goodreads.com/book/show/76740.The_Demolished_Man,4.4,"['63%', '21%', '9%', '5%', '1%']",250.0,124.0,https://www.amazon.it/s?k=9781857988222&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
924,992,Scify,"['Sequential Art > Graphic Novels\n10,044 users', 'Sequential Art > Comics\n8,118 users', 'Fiction\n3,220 users', 'Science Fiction\n1,519 users', 'Fantasy\n1,298 users', 'Graphic Novels Comics\n924 users', 'Comics > Comic Book\n677 users', 'Classics\n617 users', 'Comics > Superheroes\n538 users']",Published 2005 by DC Comics (first published 1987),Watchmen,Alan Moore,9780930289232,416,4.37,"['57%', '28%', '10%', '3%', '2%']",509582,15102,https://www.goodreads.com/book/show/472331.Watchmen,4.8,"['87%', '9%', '3%', '1%', '1%']",5363.0,1236.0,https://www.amazon.it/s?k=9780930289232&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
925,993,Scify,"['Science Fiction\n1,483 users', 'Fiction\n467 users', 'Fantasy\n192 users', 'Space > Space Opera\n163 users', 'Science Fiction Fantasy\n92 users', 'Audiobook\n47 users', 'Science Fiction > Time Travel\n42 users', 'Space\n39 users', 'Speculative Fiction\n36 users']",Published July 1st 1998 by Spectra (first published 1997),The Rise of Endymion,Dan Simmons,9780553572988,709,4.17,"['45%', '34%', '15%', '4%', '2%']",48962,1729,https://www.goodreads.com/book/show/11289.The_Rise_of_Endymion,4.6,"['73%', '16%', '6%', '2%', '2%']",1400.0,515.0,https://www.amazon.it/s?k=9780553572988&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
926,994,Scify,"['Science Fiction\n2,163 users', 'Young Adult\n1,516 users', 'Fantasy\n927 users', 'Fiction\n281 users', 'Romance\n277 users', 'Space\n227 users', 'Audiobook\n210 users', 'Adventure\n169 users', 'Science Fiction > Aliens\n160 users']",Published May 7th 2019 by Knopf Books for Young Readers (first published May 6th 2019),Aurora Rising,Amie Kaufman,9781524720964,473,4.13,"['42%', '37%', '15%', '4%', '2%']",46518,8916,https://www.goodreads.com/book/show/30075662-aurora-rising,4.6,"['71%', '18%', '7%', '2%', '2%']",1652.0,264.0,https://www.amazon.it/s?k=9781524720964&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
927,995,Scify,"['Classics\n13,774 users', 'Fiction\n4,580 users', 'Horror\n4,410 users', 'Science Fiction\n1,460 users', 'Mystery\n1,387 users', 'Gothic\n1,150 users', 'Fantasy\n894 users', 'Literature\n691 users', 'Academic > School\n493 users']",Published September 2nd 2003 by Signet Classic (first published January 5th 1886),Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,9780451528957,139,3.83,"['26%', '39%', '28%', '6%', '1%']",432572,14664,https://www.goodreads.com/book/show/51496.Dr_Jekyll_and_Mr_Hyde,4.5,"['69%', '19%', '9%', '2%', '2%']",6386.0,1396.0,https://www.amazon.it/s?k=9780451528957&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
928,996,Scify,"['Fantasy\n3,291 users', 'Young Adult\n3,086 users', 'Science Fiction\n1,772 users', 'Retellings\n905 users', 'Science Fiction > Dystopia\n680 users', 'Fiction\n550 users', 'Fantasy > Fairy Tales\n512 users', 'Romance\n475 users', 'Audiobook\n398 users']",Published January 27th 2015 by Feiwel & Friends,Fairest,Marissa Meyer,9781250060556,222,3.96,"['32%', '40%', '21%', '5%', '2%']",122807,14296,https://www.goodreads.com/book/show/22489107-fairest,4.6,"['76%', '14%', '6%', '2%', '2%']",1406.0,631.0,https://www.amazon.it/s?k=9781250060556&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
929,997,Scify,"['Science Fiction\n1,422 users', 'Fiction\n519 users', 'Hugo Awards\n78 users', 'Science Fiction Fantasy\n69 users', 'Space\n51 users', 'Speculative Fiction\n46 users', 'Space > Space Opera\n35 users', 'Fantasy\n33 users', 'Science Fiction > Hard Science Fiction\n32 users']",Published May 1993 by Spectra Books,Green Mars,Kim Stanley Robinson,9780553572391,624,3.94,"['33%', '38%', '22%', '6%', '2%']",35727,1051,https://www.goodreads.com/book/show/77505.Green_Mars,4.5,"['65%', '22%', '8%', '3%', '2%']",572.0,194.0,https://www.amazon.it/s?k=9780553572391&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
930,998,Scify,"['Science Fiction\n1,389 users', 'Science Fiction > Cyberpunk\n993 users', 'Fiction\n641 users', 'Science Fiction Fantasy\n103 users', 'Science Fiction > Dystopia\n64 users', 'Novels\n53 users', 'Fantasy\n46 users', 'Speculative Fiction\n40 users', 'Cultural > Canada\n33 users']",Published December 1989 by Bantam Spectra (first published June 1988),Mona Lisa Overdrive,William Gibson,9780553281743,308,4.0,"['31%', '42%', '22%', '3%', '1%']",39890,969,https://www.goodreads.com/book/show/154091.Mona_Lisa_Overdrive,4.6,"['72%', '18%', '8%', '1%', '1%']",1004.0,191.0,https://www.amazon.it/s?k=9780553281743&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
931,999,Scify,"['Science Fiction\n1,383 users', 'Fiction\n641 users', 'Fantasy\n363 users', 'Science Fiction Fantasy\n116 users', 'Speculative Fiction\n104 users', 'Humanities > Language\n90 users', 'Science Fiction > Aliens\n79 users', 'Fantasy > Weird Fiction\n71 users', 'Weird Fiction > New Weird\n67 users']",Published May 17th 2011 by Del Rey,Embassytown,China Miéville,9780345524492,345,3.89,"['30%', '40%', '21%', '6%', '3%']",29811,3224,https://www.goodreads.com/book/show/9265453-embassytown,4.2,"['52%', '26%', '13%', '5%', '4%']",407.0,249.0,https://www.amazon.it/s?k=9780345524492&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
932,1000,Scify,"['Science Fiction\n1,509 users', 'Fiction\n530 users', 'Audiobook\n292 users', 'Fantasy\n256 users', 'Adult\n161 users', 'Science Fiction > Aliens\n123 users', 'Science Fiction Fantasy\n82 users', 'Science Fiction > Robots\n53 users', 'Adult Fiction\n53 users']",Published April 4th 2017 by Del Rey,Waking Gods,Sylvain Neuvel,9781101886724,336,4.02,"['30%', '47%', '19%', '3%', '1%']",39730,4519,https://www.goodreads.com/book/show/30134847-waking-gods,4.4,"['60%', '27%', '10%', '2%', '1%']",677.0,223.0,https://www.amazon.it/s?k=9781101886724&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
933,1001,Scify,"['Science Fiction\n1,373 users', 'Fiction\n1,291 users', 'Fantasy\n371 users', 'Humor\n324 users', 'Contemporary\n246 users', 'Audiobook\n212 users', 'Adult\n191 users', 'Science Fiction > Aliens\n134 users', 'Novels\n90 users']",Published July 2nd 2013 by Simon Schuster (first published May 9th 2013),The Humans,Matt Haig,9781476727912,285,4.07,"['37%', '40%', '18%', '4%', '1%']",72749,8795,https://www.goodreads.com/book/show/16130537-the-humans,4.5,"['63%', '25%', '8%', '2%', '1%']",4499.0,1759.0,https://www.amazon.it/s?k=9781476727912&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
934,1002,Scify,"['Media Tie In > Star Wars\n3,217 users', 'Science Fiction\n1,372 users', 'Fiction\n579 users', 'Fantasy\n262 users', 'Space > Space Opera\n130 users', 'Science Fiction Fantasy\n98 users', 'Audiobook\n76 users', 'Adventure\n63 users', 'Novels\n47 users']",Published April 1st 1993 by Del Rey (first published 1993),The Last Command,Timothy Zahn,9780553564921,467,4.22,"['44%', '37%', '15%', '2%', '1%']",50500,1357,https://www.goodreads.com/book/show/216422.The_Last_Command,4.8,"['85%', '11%', '3%', '1%', '1%']",2185.0,336.0,https://www.amazon.it/s?k=9780553564921&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
935,1003,Scify,"['Science Fiction\n1,372 users', 'Fiction\n958 users', 'Horror\n662 users', 'Fantasy\n324 users', 'Audiobook\n147 users', 'Science Fiction Fantasy\n134 users', 'Mystery\n129 users', 'Fantasy > Weird Fiction\n107 users', 'Science Fiction > Dystopia\n100 users']","Published September 2nd 2014 by Farrar, Straus and Giroux (first published September 2014)",Acceptance,Jeff VanderMeer,9780374104115,341,3.62,"['20%', '37%', '30%', '10%', '3%']",51891,5080,https://www.goodreads.com/book/show/18077752-acceptance,4.2,"['55%', '20%', '14%', '6%', '5%']",1366.0,451.0,https://www.amazon.it/s?k=9780374104115&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
936,1004,Scify,"['Science Fiction > Steampunk\n3,346 users', 'Young Adult\n2,686 users', 'Fantasy\n1,868 users', 'Science Fiction\n1,366 users', 'Historical > Historical Fiction\n1,037 users', 'Fiction\n732 users', 'Science Fiction > Alternate History\n472 users', 'Adventure\n460 users', 'Historical\n424 users']",Published October 6th 2009 by Simon Schuster Books for Young Readers,Leviathan,Scott Westerfeld,9781416971733,440,3.9,"['34%', '35%', '20%', '7%', '4%']",94132,7122,https://www.goodreads.com/book/show/6050678-leviathan,4.5,"['71%', '17%', '7%', '3%', '2%']",474.0,276.0,https://www.amazon.it/s?k=9781416971733&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
937,1005,Scify,"['Science Fiction\n1,494 users', 'Fiction\n494 users', 'Novella\n387 users', 'Adult\n165 users', 'LGBT\n156 users', 'Space\n128 users', 'GLBT > Queer\n121 users', 'Science Fiction Fantasy\n101 users', 'Short Stories\n83 users']",Published September 3rd 2019 by Harper Voyager (first published August 8th 2019),"To Be Taught, If Fortunate",Becky Chambers,9780062936011,153,4.2,"['43%', '39%', '15%', '3%', '1%']",22766,3976,https://www.goodreads.com/book/show/43190272-to-be-taught-if-fortunate,4.4,"['60%', '27%', '9%', '3%', '1%']",1191.0,208.0,https://www.amazon.it/s?k=9780062936011&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
938,1006,Scify,"['Science Fiction\n1,357 users', 'Fiction\n1,271 users', 'Fantasy\n827 users', 'Christian\n398 users', 'Classics\n318 users', 'Christian Fiction\n222 users', 'Science Fiction Fantasy\n177 users', 'Religion\n118 users', 'Religion > Christianity\n111 users']",Published December 5th 2005 by HarperCollins (first published 1943),Perelandra,C.S. Lewis,9780007157167,288,3.98,"['37%', '33%', '21%', '6%', '2%']",45802,2658,https://www.goodreads.com/book/show/100924.Perelandra,4.7,"['80%', '12%', '6%', '1%', '1%']",926.0,301.0,https://www.amazon.it/s?k=9780007157167&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
939,1007,Scify,"['Science Fiction\n1,351 users', 'Fiction\n380 users', 'Science Fiction Fantasy\n71 users', 'Science Fiction > Robots\n67 users', 'Mystery\n50 users', 'Classics\n48 users', 'Fantasy\n37 users', 'Novels\n37 users', 'Space > Space Opera\n27 users']",Published 1996 by Voyager (first published August 20th 1985),Robots and Empire,Isaac Asimov,9780586062005,512,4.19,"['41%', '40%', '15%', '2%', '1%']",29770,805,https://www.goodreads.com/book/show/76688.Robots_and_Empire,4.8,"['86%', '10%', '2%', '1%', '1%']",285.0,97.0,https://www.amazon.it/s?k=9780586062005&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
940,1008,Scify,"['Science Fiction\n1,348 users', 'Fiction\n665 users', 'Science Fiction > Dystopia\n118 users', 'Novels\n76 users', 'Science Fiction Fantasy\n75 users', 'Literature > American\n61 users', 'Fantasy\n59 users', 'Speculative Fiction\n58 users', 'Classics\n39 users']",Published November 8th 2001 by Gollancz (first published February 1974),"Flow My Tears, the Policeman Said",Philip K. Dick,9781857983418,204,3.91,"['28%', '43%', '23%', '5%', '1%']",37637,1849,https://www.goodreads.com/book/show/22584.Flow_My_Tears_the_Policeman_Said,4.4,"['59%', '26%', '10%', '3%', '1%']",354.0,112.0,https://www.amazon.it/s?k=9781857983418&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
941,1009,Scify,"['Science Fiction\n1,336 users', 'Fiction\n507 users', 'Science Fiction Fantasy\n150 users', 'Fantasy\n137 users', 'Young Adult\n98 users', 'Audiobook\n55 users', 'Space\n53 users', 'Novels\n34 users', 'War\n26 users']",Published August 4th 2005 (first published March 1st 2005),Shadow of the Giant,Orson Scott Card,9781841492056,388,4.0,"['33%', '40%', '21%', '4%', '1%']",51613,1046,https://www.goodreads.com/book/show/8647.Shadow_of_the_Giant,4.6,"['75%', '18%', '6%', '1%', '1%']",351.0,195.0,https://www.amazon.it/s?k=9781841492056&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
942,1010,Scify,"['Science Fiction\n1,327 users', 'Fiction\n475 users', 'Science Fiction Fantasy\n69 users', 'Space\n48 users', 'Classics\n48 users', 'Adventure\n31 users', 'Novels\n30 users', 'Fantasy\n27 users', 'Space > Space Opera\n26 users']",Published November 1997 by Voyager (first published November 12th 1987),2061: Odyssey Three,Arthur C. Clarke,9780586203194,302,3.6,"['20%', '34%', '35%', '9%', '2%']",29145,775,https://www.goodreads.com/book/show/35816.2061,4.4,"['61%', '23%', '10%', '3%', '2%']",676.0,211.0,https://www.amazon.it/s?k=9780586203194&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
943,1011,Scify,"['Science Fiction\n1,326 users', 'Space > Space Opera\n320 users', 'Fiction\n280 users', 'Fantasy\n86 users', 'Science Fiction Fantasy\n79 users', 'Audiobook\n76 users', 'Adventure\n73 users', 'War > Military Fiction\n64 users', 'Space\n54 users']",Published 2003 by Earthlight (first published August 1986),The Warrior's Apprentice,Lois McMaster Bujold,9780743468404,372,4.26,"['45%', '39%', '13%', '2%', '1%']",26315,1411,https://www.goodreads.com/book/show/61906.The_Warrior_s_Apprentice,4.6,"['68%', '24%', '6%', '1%', '1%']",411.0,145.0,https://www.amazon.it/s?k=9780743468404&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
944,1012,Scify,"['Young Adult\n2,003 users', 'Science Fiction\n1,318 users', 'Science Fiction > Dystopia\n836 users', 'Fiction\n733 users', 'Young Adult > Teen\n201 users', 'Fantasy\n154 users', 'Audiobook\n149 users', 'Romance\n112 users', 'Science Fiction Fantasy\n101 users']",Published February 23rd 2004 by Candlewick Press (first published September 23rd 2002),Feed,M.T. Anderson,9780763622596,308,3.57,"['24%', '32%', '25%', '11%', '7%']",63502,6801,https://www.goodreads.com/book/show/169756.Feed,4.3,"['65%', '15%', '11%', '3%', '6%']",1001.0,334.0,https://www.amazon.it/s?k=9780763622596&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
945,1013,Scify,"['Science Fiction\n1,317 users', 'Fiction\n603 users', 'Science Fiction Fantasy\n79 users', 'Novels\n69 users', 'Speculative Fiction\n65 users', 'Science Fiction > Dystopia\n59 users', 'Literature > American\n50 users', 'Fantasy\n49 users', 'Classics\n41 users']",Published 2010 by Gollancz (first published January 1965),The Three Stigmata of Palmer Eldritch,Philip K. Dick,9781407247427,231,4.01,"['34%', '41%', '20%', '4%', '1%']",34862,1728,https://www.goodreads.com/book/show/14185.The_Three_Stigmata_of_Palmer_Eldritch,4.4,"['65%', '20%', '10%', '3%', '2%']",385.0,120.0,https://www.amazon.it/s?k=9781407247427&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
946,1014,Scify,"['Science Fiction\n1,313 users', 'Fiction\n452 users', 'Space > Space Opera\n165 users', 'LGBT\n146 users', 'Audiobook\n127 users', 'Space\n122 users', 'GLBT > Queer\n121 users', 'Adult\n107 users', 'Science Fiction Fantasy\n102 users']",Published July 24th 2018 by Hodder & Stoughton,Record of a Spaceborn Few,Becky Chambers,9781473647602,359,4.09,"['37%', '40%', '18%', '4%', '1%']",28968,3926,https://www.goodreads.com/book/show/32802595-record-of-a-spaceborn-few,4.4,"['61%', '23%', '11%', '3%', '2%']",1503.0,305.0,https://www.amazon.it/s?k=9781473647602&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
947,1015,Scify,"['Science Fiction\n1,307 users', 'Fiction\n487 users', 'Fantasy\n139 users', 'Science Fiction Fantasy\n115 users', 'Young Adult\n101 users', 'Audiobook\n57 users', 'Space\n51 users', 'Adventure\n44 users', 'Novels\n35 users']",Published November 11th 2008 by Tor Books,Ender in Exile,Orson Scott Card,9780765304964,369,3.91,"['29%', '40%', '25%', '5%', '1%']",46197,2168,https://www.goodreads.com/book/show/3220405-ender-in-exile,4.5,"['70%', '19%', '7%', '2%', '1%']",1017.0,499.0,https://www.amazon.it/s?k=9780765304964&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
948,1016,Scify,"['Science Fiction\n1,327 users', 'Fiction\n1,059 users', 'Audiobook\n509 users', 'Fantasy\n442 users', 'Science Fiction > Dystopia\n295 users', 'Young Adult\n291 users', 'Adventure\n157 users', 'Science Fiction Fantasy\n152 users', 'Adult\n124 users']",Published November 24th 2020 by Ballantine Books,Ready Player Two,Ernest Cline,9781524761332,370,3.44,"['17%', '33%', '33%', '13%', '4%']",94964,13958,https://www.goodreads.com/book/show/26082916-ready-player-two,4.3,"['57%', '22%', '13%', '5%', '3%']",26563.0,1595.0,https://www.amazon.it/s?k=9781524761332&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
949,1017,Scify,"['Science Fiction\n1,479 users', 'Fiction\n465 users', 'Fantasy\n438 users', 'Adult\n175 users', 'Audiobook\n151 users', 'Space > Space Opera\n152 users', 'Space\n115 users', 'Science Fiction > Aliens\n111 users', 'Science Fiction Fantasy\n91 users']",Published September 15th 2020 by Tor Books,To Sleep in a Sea of Stars,Christopher Paolini,9781250762849,878,3.8,"['28%', '38%', '23%', '8%', '3%']",30195,5545,https://www.goodreads.com/book/show/48829708-to-sleep-in-a-sea-of-stars,4.4,"['61%', '24%', '9%', '4%', '2%']",5277.0,449.0,https://www.amazon.it/s?k=9781250762849&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
950,1018,Scify,"['Science Fiction\n1,282 users', 'Fantasy\n880 users', 'Fiction\n493 users', 'Science Fiction Fantasy\n110 users', 'Fantasy > Mythology\n85 users', 'Hugo Awards\n79 users', 'Classics\n75 users', 'Religion\n72 users', 'Speculative Fiction\n47 users']",Published March 30th 2010 by Harper Voyager (first published 1967),Lord of Light,Roger Zelazny,9780060567231,296,4.07,"['43%', '32%', '18%', '5%', '2%']",30912,1647,https://www.goodreads.com/book/show/13821.Lord_of_Light,4.5,"['73%', '16%', '6%', '3%', '2%']",654.0,219.0,https://www.amazon.it/s?k=9780060567231&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
951,1019,Scify,"['Science Fiction\n1,254 users', 'Space > Space Opera\n298 users', 'Fiction\n280 users', 'Fantasy\n52 users', 'Science Fiction Fantasy\n41 users', 'Horror\n39 users', 'Space\n30 users', 'Audiobook\n27 users', 'Speculative Fiction\n26 users']",Published March 1997 by Pan Books (first published January 26th 1996),The Reality Dysfunction,Peter F. Hamilton,9780330340328,1223,4.12,"['44%', '34%', '15%', '5%', '3%']",34776,1199,https://www.goodreads.com/book/show/45245.The_Reality_Dysfunction,4.3,"['64%', '19%', '8%', '5%', '5%']",743.0,390.0,https://www.amazon.it/s?k=9780330340328&i=stripbooks&__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss
