,level_0,index,Title,ISBN,Author,Auth_Sugg,Book_type,Yes24_link,Link_Naver,Price_Yes,Shelves_Yes,Num_Rev_Yes,Dist_Rat_Cont_Yes,Dist_Rat_Design_Yes,Overall_Rat_Yes,Num_Pages_Yes,Pub_Date_Yes,Num_Rev_ol_Yes,Overall_Rat_ol_Yes,Prezzo_Naver,Pub_Date_Naver,Overall_Rat_Naver,Num_Reviews_Naver
898,729,1086,닥터 슬립 1,9788960178755,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/13712142,http://book.naver.com/bookdb/book_detail.naver?bid=7820937,"12,150원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '태그 분류\n#영화드라마원작']",27,"['30%', '59%', '11%', '0%', '0%']","['33%', '52%', '15%', '0%', '0%']",8.4,400,2014,4,8.0,12.150,2014.07.16,8.26,57
899,731,1088,"닥터 슬립 1,2 세트",error,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/13879618,http://book.naver.com/bookdb/book_detail.naver?bid=9101800,"24,300원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '태그 분류\n#영화드라마원작']",47,"['30%', '57%', '13%', '0%', '0%']","['34%', '51%', '15%', '0%', '0%']",8.4,812,2014,3,9.4,72.400,2016.08.23,0.0,0
900,733,1090,닥터 슬립 2,9788960178762,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/13712147,http://book.naver.com/bookdb/book_detail.naver?bid=7820934,"12,150원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '태그 분류\n#영화드라마원작']",12,"['25%', '58%', '17%', '0%', '0%']","['25%', '58%', '17%', '0%', '0%']",8.2,412,2014,3,9.4,12.150,2014.07.09,8.33,15
901,790,1149,돌로레스 클레이본,9788974840389,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/103225,http://book.naver.com/bookdb/book_detail.naver?bid=41242,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러'],1,"['0%', '100%', '0%', '0%', '0%']","['0%', '100%', '0%', '0%', '0%']",8.0,305,1995,0,error,6.000,1995.10.01,7.0,2
902,754,1111,듀마 키 1,9788960171398,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/3015463,http://book.naver.com/bookdb/book_detail.naver?bid=4680312,"10,800원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 장르소설 > 판타지\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],24,"['54%', '38%', '8%', '0%', '0%']","['33%', '58%', '8%', '0%', '0%']",8.8,488,2008,0,error,10.800,2008.07.11,8.46,35
903,766,1123,듀마 키 2,9788960171404,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/3015473,http://book.naver.com/bookdb/book_detail.naver?bid=4682519,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 장르소설 > 판타지\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],3,"['33%', '67%', '0%', '0%', '0%']","['67%', '0%', '33%', '0%', '0%']",8.6,436,2008,1,6.0,11.000,2008.07.11,7.83,7
904,775,1133,드림캐처 1,9788979193374,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/250479,http://book.naver.com/bookdb/book_detail.naver?bid=53913,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],2,"['0%', '0%', '100%', '0%', '0%']","['0%', '0%', '50%', '0%', '50%']",5.0,277,2002,0,error,7.500,2002.01.30,7.5,4
905,774,1132,드림캐처 2,9788979193381,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/250480,http://book.naver.com/bookdb/book_detail.naver?bid=53914,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],error,[],[],error,283,2002,0,error,7.500,2002.01.30,7.0,1
906,773,1131,드림캐처 3,9788979193398,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/250481,http://book.naver.com/bookdb/book_detail.naver?bid=53915,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],error,[],[],error,282,2002,0,error,7.500,2002.01.30,0.0,0
907,772,1130,드림캐처 4,9788979193404,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/250482,http://book.naver.com/bookdb/book_detail.naver?bid=53916,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],error,[],[],error,286,2002,0,error,7.500,2002.01.30,0.0,0
908,713,1069,로드워크,9791158888787,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/99273488,http://book.naver.com/bookdb/book_detail.naver?bid=18925683,"12,420원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '수상내역 및 미디어 추천 분류\n  국내도서 > 미디어 추천 > 동아일보']",22,"['68%', '32%', '0%', '0%', '0%']","['77%', '23%', '0%', '0%', '0%']",9.5,460,2021,0,error,12.420,2021.04.02,8.71,24
909,678,1034,롱 워크,9791158880262,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/23021682,http://book.naver.com/bookdb/book_detail.naver?bid=9778676,"12,420원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '수상내역 및 미디어 추천 분류\n  국내도서 > 미디어 추천 > 조선일보\n  국내도서 > 미디어 추천 > 동아일보\n  국내도서 > 미디어 추천 > 경향신문']",13,"['15%', '69%', '15%', '0%', '0%']","['15%', '69%', '15%', '0%', '0%']",8.0,440,2015,202,9.8,12.420,2015.11.06,7.74,50
910,696,1052,리바이벌,9791158882174,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/34838908,http://book.naver.com/bookdb/book_detail.naver?bid=11463817,"13,500원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '수상내역 및 미디어 추천 분류\n  국내도서 > 미디어 추천 > 조선일보\n  국내도서 > 미디어 추천 > 한겨레']",26,"['27%', '62%', '8%', '4%', '0%']","['35%', '54%', '8%', '4%', '0%']",8.3,552,2016,358,10.0,13.500,2016.12.16,8.36,53
911,768,1125,리시 이야기 1,9788960171213,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/2655315,http://book.naver.com/bookdb/book_detail.naver?bid=2978223,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],6,"['33%', '33%', '17%', '0%', '17%']","['33%', '17%', '33%', '17%', '0%']",7.4,380,2007,0,error,8.500,2007.07.20,8.67,7
912,767,1124,리시 이야기 2,9788960171220,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/2655316,http://book.naver.com/bookdb/book_detail.naver?bid=2978222,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],error,[],[],error,388,2007,0,error,8.500,2007.07.20,6.5,5
913,679,1035,리타 헤이워드와 쇼생크 탈출,9788960172272,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/3776026,http://book.naver.com/bookdb/book_detail.naver?bid=6260548,"11,700원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 테마소설 > 영화와 드라마 원작\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '태그 분류\n#영화드라마원작']",29,"['72%', '24%', '3%', '0%', '0%']","['45%', '48%', '7%', '0%', '0%']",9.1,495,2010,268,10.0,11.700,2010.04.05,8.13,70
914,805,1164,미드나이트 시즌,9788937207587,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/61913,http://book.naver.com/bookdb/book_detail.naver?bid=4399,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러'],5,"['20%', '40%', '40%', '0%', '0%']","['0%', '40%', '60%', '0%', '0%']",7.2,300,1999,0,error,7.800,1999.08.20,10.0,3
915,787,1146,미래의 묵시록 1,9788971580127,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/103229,http://book.naver.com/bookdb/book_detail.naver?bid=26431,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러'],1,"['0%', '100%', '0%', '0%', '0%']","['0%', '0%', '100%', '0%', '0%']",7.0,373,1996,0,error,6.600,1996.01.01,0.0,1
916,788,1147,미래의 묵시록 2,9788971580134,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/103227,http://book.naver.com/bookdb/book_detail.naver?bid=26432,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러'],error,[],[],error,365,1996,0,error,6.600,1996.01.01,0.0,0
917,789,1148,미래의 묵시록 3,9788971580141,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/103226,http://book.naver.com/bookdb/book_detail.naver?bid=26433,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러'],error,[],[],error,361,1996,0,error,6.600,1996.01.01,0.0,0
918,694,1050,미스터 메르세데스,9788960176751,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/19347641,http://book.naver.com/bookdb/book_detail.naver?bid=9330564,"13,500원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '수상내역 및 미디어 추천 분류\n  국내도서 > 미디어 추천 > 조선일보\n  국내도서 > 미디어 추천 > 동아일보\n  국내도서 > 미디어 추천 > 한겨레']",83,"['37%', '49%', '11%', '1%', '1%']","['40%', '52%', '7%', '0%', '1%']",8.5,612,2015,365,9.8,13.500,2015.07.17,7.93,178
919,755,1112,밀리언셀러 클럽 좀비문학 베스트 컬렉션,9788960173873,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/18439585,http://book.naver.com/bookdb/book_detail.naver?bid=9181760,"39,600원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러'],error,[],[],error,1,2015,0,error,39.600,2015.06.09,0.0,0
920,692,1048,별도 없는 한밤에,9788960175549,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/20244384,http://book.naver.com/bookdb/book_detail.naver?bid=9553847,"13,500원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 단편소설', '수상내역 및 미디어 추천 분류\n  국내도서 > 미디어 추천 > 조선일보\n  국내도서 > 미디어 추천 > 한겨레\n  국내도서 > 미디어 추천 > 경향신문']",58,"['55%', '38%', '5%', '0%', '2%']","['48%', '48%', '2%', '0%', '2%']",8.8,604,2015,158,10.0,13.500,2015.09.04,8.9,109
921,751,1108,부적 1,9791158886660,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/93161208,http://book.naver.com/bookdb/book_detail.naver?bid=16743829,"15,120원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 판타지\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '태그 분류\n#집콕엔장편']",11,"['55%', '45%', '0%', '0%', '0%']","['55%', '45%', '0%', '0%', '0%']",9.0,558,2020,0,error,15.120,2020.09.17,8.67,11
922,687,1043,"부적 1,2 세트",9791158886653,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/93220442,http://book.naver.com/bookdb/book_detail.naver?bid=16745258,"24,300원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 판타지\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '태그 분류\n#집콕엔장편 #다크판타지']",8,"['50%', '50%', '0%', '0%', '0%']","['75%', '25%', '0%', '0%', '0%']",9.3,1,2020,5,9.2,24.300,2020.09.17,8.0,11
923,750,1107,부적 2,9791158886677,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/93161303,http://book.naver.com/bookdb/book_detail.naver?bid=16743831,"15,120원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 판타지\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],9,"['44%', '56%', '0%', '0%', '0%']","['56%', '44%', '0%', '0%', '0%']",9.0,727,2020,0,error,15.120,2020.09.17,9.0,9
924,808,1167,불면증 1,9788912113063,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/22102,http://book.naver.com/bookdb/book_detail.naver?bid=152920,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러'],3,"['33%', '33%', '33%', '0%', '0%']","['33%', '33%', '33%', '0%', '0%']",8.0,377,1995,0,error,6.500,1995.07.01,6.33,5
925,807,1166,불면증 2,9788912113070,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/22103,http://book.naver.com/bookdb/book_detail.naver?bid=192087,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러'],1,"['100%', '0%', '0%', '0%', '0%']","['100%', '0%', '0%', '0%', '0%']",10.0,362,1995,0,error,6.500,1995.07.01,0.0,0
926,804,1163,불면증 3,9788912113087,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/69817,http://book.naver.com/bookdb/book_detail.naver?bid=200036,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러'],2,"['0%', '50%', '50%', '0%', '0%']","['50%', '0%', '0%', '50%', '0%']",7.0,391,1995,0,error,6.500,1995.07.01,0.0,0
927,760,1117,빌 호지스 3부작,9791158881351,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/44376086,http://book.naver.com/bookdb/book_detail.naver?bid=12332823,error,"['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '태그 분류\n#형사/탐정미스터리']",error,[],[],error,1,2017,73,9.8,36.000,2017.08.03,0.0,0
928,714,1070,샤이닝 (상),9788982738029,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/413339,http://book.naver.com/bookdb/book_detail.naver?bid=135084,"10,800원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],16,"['56%', '12%', '31%', '0%', '0%']","['38%', '25%', '38%', '0%', '0%']",8.3,338,2003,6,10.0,10.800,2003.11.21,8.0,41
929,728,1085,샤이닝 (하),9788982738036,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/413342,http://book.naver.com/bookdb/book_detail.naver?bid=135085,"11,700원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],5,"['60%', '40%', '0%', '0%', '0%']","['40%', '60%', '0%', '0%', '0%']",9.0,362,2003,1,10.0,11.700,2003.11.21,8.0,19
930,803,1162,샤이닝 1,9788977120068,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/93482,http://book.naver.com/bookdb/book_detail.naver?bid=48340,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러'],3,"['0%', '100%', '0%', '0%', '0%']","['0%', '33%', '33%', '33%', '0%']",7.0,326,1993,0,error,5.500,1993.07.01,9.0,1
931,802,1161,샤이닝 2,9788977120075,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/93483,http://book.naver.com/bookdb/book_detail.naver?bid=48341,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러'],error,[],[],error,344,1993,0,error,5.500,1993.07.01,0.0,0
932,806,1165,세계 공포 초특급,9788971251027,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/22168,http://book.naver.com/bookdb/book_detail.naver?bid=25657,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러'],1,"['0%', '0%', '100%', '0%', '0%']","['0%', '100%', '0%', '0%', '0%']",7.0,346,1995,0,error,8.500,1995.08.01,3.0,1
933,709,1065,셀 1,9788982739620,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/2180305,http://book.naver.com/bookdb/book_detail.naver?bid=2538117,"10,800원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],24,"['21%', '50%', '25%', '4%', '0%']","['25%', '42%', '29%', '4%', '0%']",7.8,288,2006,16,10.0,10.800,2016.06.09,7.17,44
934,708,1064,셀 2,9788982739637,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/2180307,http://book.naver.com/bookdb/book_detail.naver?bid=2538114,"10,800원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],5,"['20%', '80%', '0%', '0%', '0%']","['60%', '20%', '20%', '0%', '0%']",8.6,284,2006,13,9.8,10.800,2016.07.29,6.5,15
935,677,1033,스켈레톤 크루 (상),9788982739859,스티븐 킹,Stephen King,도서,http://www.yes24.com/Product/Goods/2106834,http://book.naver.com/bookdb/book_detail.naver?bid=2483726,"11,700원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 단편소설', '태그 분류\n#영화드라마원작']",18,"['28%', '44%', '22%', '0%', '6%']","['22%', '50%', '22%', '0%', '6%']",7.7,489,2006,3,9.4,11.700,2006.05.15,9.09,106
